FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/238-gow.cat,238-gow4027,"After the deth of Salomon,",After the deth of Salomon,8,uS u S u SuS,after@prep the@def_art deth@n of@prep salomon@n#propn
gow/07/238-gow.cat,238-gow4028,"Whan thilke wise king was gon,",Whan thilke wise king was gon,8,u Su Su S u S,whan@adv&conj thilke@gram_adj wise@adj king@n ben@v%pt_3 gon@v%ppl
gow/07/238-gow.cat,238-gow4029,And Roboas in his persone,And Roboas in his persone,8,u SuS u S uSx,and@conj roboas@n#propn in@prep his@pron1%gen persoune@n1
gow/07/238-gow.cat,238-gow4030,"Receive scholde the corone,",Receive scholde the corone,8,uSu Su S uSx,receiven@v%inf shulen@v1%pt_3 the@def_art coroune@n
gow/07/238-gow.cat,238-gow4031,The poeple upon a Parlement,The poeple upon a Parlement,0,    ,the@def_art peple@n upon@prep a@indef_art parlemente@n
gow/07/238-gow.cat,238-gow4032,"Avised were of on assent,",Avised were of on assent,8,uSu Sx u S uS,avisen@v%ppl ben@v%pt_pl of@prep on@num_adj assent@n
gow/07/238-gow.cat,238-gow4033,"And alle unto the king thei preiden,",And alle unto the king thei preiden,9,u Sx uS u S u Su,and@conj al@gram_adj unto@prep the@def_art king@n thei@pron%pl_nom preien@v1%pt_pl
gow/07/238-gow.cat,238-gow4034,With comun vois and thus thei seiden:,With comun vois and thus thei seiden,9,u Su S u S u Su,with@prep commune@adj voice@n and@conj thus@adv thei@pron%pl_nom seien@v1%pt_pl
gow/07/238-gow.cat,238-gow4035,"""Oure liege lord, we thee beseche",Oure liege lord we thee beseche,8,ux Su S u S uSx,oure@pron lege@adj lord@n we@pron%pl_nom the@pron2%obj bisechen@v%pr_pl
gow/07/238-gow.cat,238-gow4036,That thou receive oure humble speche,That thou receive oure humble speche,8,u S uSx ux Su Sx,that@conj thou@pron%nom receiven@v%pr_2 oure@pron humble@adj speche@n
gow/07/238-gow.cat,238-gow4037,"And grante ous that which reson wile,",And grante ous that which reson wile,8,u Sx u S u Su Sx,and@conj graunten@v%pr_2 us@pron that@pron which@pron resoun@n2 willen@v%pr_3
gow/07/238-gow.cat,238-gow4038,Or of thi grace or of thi skile.,Or of thi grace or of thi skile,8,u S u Sx u S u Sx,or@conj of@prep thin@pron%gen grace@n or@conj of@prep thin@pron%gen skil@n
gow/07/238-gow.cat,238-gow4039,"Thi fader, whil he was alyve",Thi fader whil he was alyve,8,u Su S u S uSx,thin@pron%gen fader@n whil@conj he@pron1%nom ben@v%pt_3 alive@adj&adv
gow/07/238-gow.cat,238-gow4040,"And myhte bothe grante and pryve,",And myhte bothe grante and pryve,8,u Su Su Sx u Sx,and@conj mouen@v3%pt_3 bothe@num_conj graunten@v%inf and@conj priven@v%inf
gow/07/238-gow.cat,238-gow4041,Upon the werkes whiche he hadde,Upon the werkes whiche he hadde,8,uS u Su Sx u Sx,upon@prep the@def_art werk@n%pl which@pron he@pron1%nom haven@v%pt_3
gow/07/238-gow.cat,238-gow4042,The comun poeple streite ladde:,The comun poeple streite ladde,8,u Su Sux Su Sx,the@def_art commune@adj peple@n streit@adj leden@v1%ppl
gow/07/238-gow.cat,238-gow4043,"Whan he the temple made newe,",Whan he the temple made newe,8,u S u Su Su Sx,whan@adv&conj he@pron1%nom the@def_art temple@n1 maken@v1%pt_3 neue@adj
gow/07/238-gow.cat,238-gow4044,Thing which men nevere afore knewe,Thing which men nevere afore knewe,8,u S u Sux Sux Sx,thing@n which@pron man@n%pl never@adv afore@adv knouen@v%pt_pl
gow/07/238-gow.cat,238-gow4045,"He broghte up thanne of his taillage,",He broghte up thanne of his taillage,8,u Sx u Sx u S uSx,he@pron1%nom bringen@v%pt_3 up@adv thanne@adv of@prep his@pron1%gen taillage@n
gow/07/238-gow.cat,238-gow4046,And al was under the visage,And al was under the visage,8,u S u Su S uSx,and@conj al@gram_adjas_n ben@v%pt_3 under@prep the@def_art visage@n
gow/07/238-gow.cat,238-gow4047,Of werkes whiche he made tho.,Of werkes whiche he made tho,8,u Su Sx u Su S,of@prep werk@n%pl which@pron he@pron1%nom maken@v1%pt_3 tho@adv
gow/07/238-gow.cat,238-gow4048,"Bot nou it is befalle so,",Bot nou it is befalle so,8,u S u S uSu S,but@conj nou@adv hit@pron ben@v%pr_3 bifallen@v%ppl so@adv
gow/07/238-gow.cat,238-gow4049,"That al is mad, riht as he seide,",That al is mad riht as he seide,8,u S u S u S u Sx,that@conj al@gram_adjas_n ben@v%pr_3 maken@v1%ppl righte@adv as@conj he@pron1%nom seien@v1%pt_3
gow/07/238-gow.cat,238-gow4050,And he was riche whan he deide;,And he was riche whan he deide,8,u S u Su S u Sx,and@conj he@pron1%nom ben@v%pt_3 riche@adj whan@adv&conj he@pron1%nom dien@v%pt_3
