FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/201-gow.cat,201-gow1985,"Next after trouthe the secounde,",Next after trouthe the secounde,8,u Su Su S uSx,nexte@adv after@prep treuth@n the@def_art second@num_n
gow/07/201-gow.cat,201-gow1986,"In Policie as it is founde,",In Policie as it is founde,8,u SuS u S u Sx,in@prep policie@n as@conj hit@pron ben@v%pr_3 finden@v%ppl
gow/07/201-gow.cat,201-gow1987,Which serveth to the worldes fame,Which serveth to the worldes fame,8,u Su S u Su Sx,which@pron serven@v1%pr_3 to@prep the@def_art world@n%gen fame@n1
gow/07/201-gow.cat,201-gow1988,"In worschipe of a kinges name,",In worschipe of a kinges name,8,u Sux S u Su Sx,in@prep worshipe@n of@prep a@indef_art king@n%gen name@n
gow/07/201-gow.cat,201-gow1989,"Largesse it is, whos privilegge",Largesse it is whos privilegge,8,uSx u S u SuSx,largesse@n hit@pron ben@v%pr_3 whos@pron%gen privilege@n
gow/07/201-gow.cat,201-gow1990,Ther mai non Avarice abregge.,Ther mai non Avarice abregge,8,u S u SuSx uSx,ther@adv mouen@v3%pr_3 non@gram_adj avarice@n abreggen@v%inf
gow/07/201-gow.cat,201-gow1991,"The worldes good was ferst comune,",The worldes good was ferst comune,8,u Su S u S uSx,the@def_art world@n%gen god@n2 ben@v%pt_3 first@adv commune@adj
gow/07/201-gow.cat,201-gow1992,Bot afterward upon fortune,Bot afterward upon fortune,8,u SuS uS uSx,but@conj after-ward@adv upon@prep fortune@n
gow/07/201-gow.cat,201-gow1993,Was thilke comun profit cessed:,Was thilke comun profit cessed,8,u Sx uS uS uS,ben@v%pt_3 thilke@gram_adj commune@adj profite@n1 cesen@v%ppl
gow/07/201-gow.cat,201-gow1994,For whan the poeple stod encresced,For whan the poeple stod encresced,8,u S u Sux S uSx,for@conj whan@adv&conj the@def_art peple@n stonden@v1%pt_3 encresen@v%ppl_abs
gow/07/201-gow.cat,201-gow1995,"And the lignages woxen grete,",And the lignages woxen grete,8,u S uSu Su Sx,and@conj the@def_art linage@n%pl waxen@v1%pt_pl gret@adj
gow/07/201-gow.cat,201-gow1996,Anon for singulier beyete,Anon for singulier beyete,8,uS u SuSu Sx,an-on@adv for@prep singulere@adj biyete@n
gow/07/201-gow.cat,201-gow1997,Drouh every man to his partie;,Drouh every man to his partie,8,u SuS u x S uS,drauen@v%pt_3 everi@pron_gram_adj man@n to@prep his@pron1%gen partie@n
gow/07/201-gow.cat,201-gow1998,Wherof cam in the ferste envie,Wherof cam in the ferste envie,8,uS u S u Sx uS,wher-of@adv comen@v%pt_3 in@adv the@def_art first@num_adj envie@n
gow/07/201-gow.cat,201-gow1999,"With gret debat and werres stronge,",With gret debat and werres stronge,8,u S uS u Su Sx,with@prep gret@adj debat@n and@conj werre@n1%pl strong@adj
gow/07/201-gow.cat,201-gow2000,"And laste among the men so longe,",And laste among the men so longe,8,u Sx uS u S u Sx,and@conj lasten@v1%pt_3 amonges@prep the@def_art man@n%pl so@adv longe@adv
gow/07/201-gow.cat,201-gow2001,"Til noman wiste who was who,",Til noman wiste who was who,8,u Su Su S u S,til@conj no-man@n witen@v1%pt_3 who@pron%nom ben@v%pt_3 who@pron%nom
gow/07/201-gow.cat,201-gow2002,Ne which was frend ne which was fo.,Ne which was frend ne which was fo,8,u S u S u S u S,ne@conj1 which@pron ben@v%pt_3 frend@n ne@conj1 which@pron ben@v%pt_3 fo@n
gow/07/201-gow.cat,201-gow2003,Til ate laste in every lond,Til ate laste in every lond,8,u Sx ux S uSu S,til@conj atte@prep laste@adj#n in@prep everi@pron_gram_adj lond@n
gow/07/201-gow.cat,201-gow2004,Withinne hemself the poeple fond,Withinne hemself the poeple fond,8,uSx uS u Sux S,with-inne@prep hem-self@pron the@def_art peple@n finden@v%pt_3
gow/07/201-gow.cat,201-gow2005,"That it was good to make a king,",That it was good to make a king,8,u S u S u Sx u S,that@conj hit@pron ben@v%pt_3 god@adj to@part maken@v1%inf a@indef_art king@n
gow/07/201-gow.cat,201-gow2006,Which mihte appesen al this thing,Which mihte appesen al this thing,8,u Sx uSu S u S,which@pron mouen@v3%pt_3 appesen@v%inf al@gram_adj this@gram_adj thing@n
gow/07/201-gow.cat,201-gow2007,And yive riht to the lignages,And yive riht to the lignages,8,u Sx u S u SuS,and@conj yeven@v%inf righte@adv to@prep the@def_art linage@n%pl
gow/07/201-gow.cat,201-gow2008,In partinge of here heritages,In partinge of here heritages,8,u Sux S ux SuSx,in@prep partinge@ger of@prep here@pron%pl_gen heritage@n%pl
gow/07/201-gow.cat,201-gow2009,And ek of al here other good;,And ek of al here other good,8,u S u S ux Su S,and@conj ek@adv of@prep al@gram_adj here@pron%pl_gen other@gram_adj god@n2
gow/07/201-gow.cat,201-gow2010,And thus above hem alle stod,And thus above hem alle stod,8,u S uSx u Su S,and@conj thus@adv aboven@prep hem@pron%pl_obj al@gram_adj stonden@v1%pt_3
gow/07/201-gow.cat,201-gow2011,"The king upon his Regalie,",The king upon his Regalie,8,u S uS u SuS,the@def_art king@n upon@prep his@pron1%gen regalie@n
gow/07/201-gow.cat,201-gow2012,As he which hath to justifie,As he which hath to justifie,8,u S u S u SuS,as@conj he@pron1%nom which@pron haven@v%pr_3 to@part justifien@v%inf
gow/07/201-gow.cat,201-gow2013,The worldes good fro covoitise.,The worldes good fro covoitise,8,u Su S u SuSx,the@def_art world@n%gen god@n2 from@prep coveitise@n
gow/07/201-gow.cat,201-gow2014,So sit it wel in alle wise,So sit it wel in alle wise,8,u S u S u Su Sx,so@adv sitten@v%pr_3 hit@pron wel@adv in@prep al@gram_adj wise@n2
gow/07/201-gow.cat,201-gow2015,A king betwen the more and lesse,A king betwen the more and lesse,8,u S uS u Sx u Sx,a@indef_art king@n bitwene@prep the@def_art more@n3 and@conj lesse@n2
gow/07/201-gow.cat,201-gow2016,To sette his herte upon largesse,To sette his herte upon largesse,8,u Sx u Sx uS uSx,to@part setten@v%inf his@pron1%gen herte@n upon@prep largesse@n
gow/07/201-gow.cat,201-gow2017,Toward himself and ek also,Toward himself and ek also,8,uS uS u S uS,towarde@prep him-self@pron and@conj ek@adv also@adv
gow/07/201-gow.cat,201-gow2018,"Toward his poeple; and if noght so,",Toward his poeple and if noght so,0,      ,towarde@prep his@pron1%gen peple@n and@conj if@conj nought@adv so@adv
gow/07/201-gow.cat,201-gow2019,"That is to sein, if that he be",That is to sein if that he be,8,u S u S u S u S,that@pron ben@v%pr_3 to@part seien@v1%inf if@conj that@part he@pron1%nom ben@v%pr_3
gow/07/201-gow.cat,201-gow2020,Toward himselven large and fre,Toward himselven large and fre,8,uS uSu Sx u S,towarde@prep him-self@pron large@adj and@conj fre@adj
gow/07/201-gow.cat,201-gow2021,"And of his poeple take and pile,",And of his poeple take and pile,8,u S u Sux Sx u Sx,and@conj of@prep his@pron1%gen peple@n taken@v%pr_3 and@conj pilen@v1%pr_3
gow/07/201-gow.cat,201-gow2022,Largesse be no weie of skile,Largesse be no weie of skile,8,uSu S u S u Sx,largesse@n bi@prep no@gram_adj wei@n of@prep skil@n
gow/07/201-gow.cat,201-gow2023,"It mai be seid, bot Avarice,",It mai be seid bot Avarice,8,u S u S u SuSx,hit@pron mouen@v3%pr_3 ben@v%inf seien@v1%ppl but@conj avarice@n
gow/07/201-gow.cat,201-gow2024,Which in a king is a gret vice.,Which in a king is a gret vice,8,u S u S u S u Sx,which@pron in@prep a@indef_art king@n ben@v%pr_3 a@indef_art gret@adj vice@n
gow/07/201-gow.cat,201-gow2025,A king behoveth ek to fle,A king behoveth ek to fle,8,u S uSu S u S,a@indef_art king@n bihoven@v%pr_3 ek@adv to@part flen@v1%inf
gow/07/201-gow.cat,201-gow2026,"The vice of Prodegalite,",The vice of Prodegalite,8,u Su S uSuSx,the@def_art vice@n of@prep prodigalite@n
gow/07/201-gow.cat,201-gow2027,That he mesure in his expence,That he mesure in his expence,8,u S uSx u S uSx,that@conj he@pron1%nom mesure@n in@prep his@pron1%gen expense@n
gow/07/201-gow.cat,201-gow2028,"So kepe, that of indigence",So kepe that of indigence,8,u Su S u SuSx,so@adv kepen@v%pr_3 that@conj of@prep indigence@n
gow/07/201-gow.cat,201-gow2029,"He mai be sauf: for who that nedeth,",He mai be sauf for who that nedeth,8,u S u S u S u Sx,he@pron1%nom mouen@v3%pr_3 ben@v%inf sauf@adj for@conj who@pron%nom that@pron neden@v2%pr_3
gow/07/201-gow.cat,201-gow2030,In al his werk the worse he spedeth.,In al his werk the worse he spedeth,8,u S u S u Sx u Sx,in@prep al@gram_adj his@pron1%gen werk@n the@adv werse@adv he@pron1%nom speden@v%pr_3
gow/07/201-gow.cat,201-gow2031,As Aristotle upon Chaldee,As Aristotle upon Chaldee,8,u SuSx uS uS,as@conj aristotle@n#propn upon@prep calde@n#propn
gow/07/201-gow.cat,201-gow2032,Ensample of gret Auctorite,Ensample of gret Auctorite,8,uSu S u SuSx,ensaumple@n of@prep gret@adj auctorite@n
gow/07/201-gow.cat,201-gow2033,Unto king Alisandre tauhte,Unto king Alisandre tauhte,8,uS u SuSu Sx,unto@prep king@n alexander@n#propn techen@v%pt_3
gow/07/201-gow.cat,201-gow2034,Of thilke folk that were unsauhte,Of thilke folk that were unsauhte,8,u Su S u Sx uSx,of@prep thilke@gram_adj folk@n that@pron ben@v%pt_3 unsought@ppl
gow/07/201-gow.cat,201-gow2035,Toward here king for his pilage:,Toward here king for his pilage,8,uS ux S u S uSx,towarde@prep here@pron%pl_gen king@n for@prep his@pron1%gen pilage@n
gow/07/201-gow.cat,201-gow2036,"Wherof he bad, in his corage",Wherof he bad in his corage,8,uS u S u S uSx,wher-of@adv he@pron1%nom bidden@v%pt_3 in@prep his@pron1%gen corage@n
gow/07/201-gow.cat,201-gow2037,"That he unto thre pointz entende,",That he unto thre pointz entende,8,u S uS u S uSx,that@conj he@pron1%nom unto@prep thre@num_adj pointe@n1%pl entenden@v%pr_3
gow/07/201-gow.cat,201-gow2038,Wher that he wolde his good despende.,Wher that he wolde his good despende,8,u S u Sx u S uSx,wher@adv&conj that@part he@pron1%nom willen@v%pt_3 his@pron1%gen god@n2 dispenden@v%inf
gow/07/201-gow.cat,201-gow2039,"Ferst scholde he loke, hou that it stod,",Ferst scholde he loke hou that it stod,8,u Sx u Sx u S u S,first@adv shulen@v1%pt_3 he@pron1%nom loken@v2%inf hou@adv&conj that@part hit@pron stonden@v1%pt_3
gow/07/201-gow.cat,201-gow2040,That al were of his oghne good,That al were of his oghne good,8,u S ux S u Su S,that@conj al@gram_adjas_n ben@v%pt_pl of@prep his@pron1%gen ouen@adj god@n2
