FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/01/22-gow.cat,22-gow1407,Ther was whilom be daies olde,Ther was whilom be daies olde,8,u S uS u Su Sx,ther@adv ben@v%pt_3 whilom@adv bi@prep dai@n%pl olde@adj
gow/01/22-gow.cat,22-gow1408,"A worthi knyht, and as men tolde",A worthi knyht and as men tolde,8,u Su S u S u Sx,a@indef_art worthi@adj knight@n and@conj as@conj man@n%pl tellen@v%pt_pl
gow/01/22-gow.cat,22-gow1409,He was Nevoeu to themperour,He was Nevoeu to themperour,8,u S uS u SuS,he@pron1%nom ben@v%pt_3 neveu@n to@prep emperour@n
gow/01/22-gow.cat,22-gow1410,And of his Court a Courteour:,And of his Court a Courteour,8,u S u S u SuS,and@conj of@prep his@pron1%gen court@n1 a@indef_art courteour@n
gow/01/22-gow.cat,22-gow1411,"Wifles he was, Florent he hihte,",Wifles he was Florent he hihte,8,uS u S uS u Sx,wifles@adj he@pron1%nom ben@v%pt_3 florent@n#propn he@pron1%nom hoten@v1%pt_3
gow/01/22-gow.cat,22-gow1412,"He was a man that mochel myhte,",He was a man that mochel myhte,8,u S u S u Su Sx,he@pron1%nom ben@v%pt_3 a@indef_art man@n that@pron muchel@adj mouen@v3%pt_3
gow/01/22-gow.cat,22-gow1413,"Of armes he was desirous,",Of armes he was desirous,8,u Su S u SuS,of@prep armes@n%pl he@pron1%nom ben@v%pt_3 desirous@adj
gow/01/22-gow.cat,22-gow1414,"Chivalerous and amorous,",Chivalerous and amorous,8,uSuS u SuS,chevalrous@adj and@conj amorous@adj
gow/01/22-gow.cat,22-gow1415,"And for the fame of worldes speche,",And for the fame of worldes speche,8,u S u Sx u Su Sx,and@conj for@prep the@def_art fame@n1 of@prep world@n%gen speche@n
gow/01/22-gow.cat,22-gow1416,"Strange aventures forto seche,",Strange aventures forto seche,8,ux SuSu Su Sx,straunge@adj aventure@n%pl forto@part sechen@v%inf
