FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/208-gow.cat,208-gow2412,"Lo nou, hou thilke time it ferde",Lo nou hou thilke time it ferde,8,u S u Su Sx u Sx,lo@interj nou@adv hou@adv&conj thilke@gram_adj time@n hit@pron faren@v%pt_3
gow/07/208-gow.cat,208-gow2413,Toward so hih a worthi lord:,Toward so hih a worthi lord,8,uS u S u Su S,towarde@prep so@adv heigh@adj a@indef_art worthi@adj lord@n
gow/07/208-gow.cat,208-gow2414,"For this I finde ek of record,",For this I finde ek of record,8,u S u Sx u S uS,for@conj this@pron ich@pron%nom finden@v%pr_1 ek@adv of@prep recorde@n
gow/07/208-gow.cat,208-gow2415,Which the Cronique hath auctorized.,Which the Cronique hath auctorized,0,    ,which@pron the@def_art cronike@n haven@v%pr_3 auctorisen@v%ppl
gow/07/208-gow.cat,208-gow2416,"What Emperour was entronized,",What Emperour was entronized,8,u SuS u SuSx,what@gram_adj emperour@n ben@v%pt_3 intronizen@v%ppl
gow/07/208-gow.cat,208-gow2417,"The ferste day of his corone,",The ferste day of his corone,8,u Su S u S uSx,the@def_art first@num_adj dai@n of@prep his@pron1%gen coroune@n
gow/07/208-gow.cat,208-gow2418,Wher he was in his real Throne,Wher he was in his real Throne,8,u S u S u Su Sx,wher@adv&conj he@pron1%nom ben@v%pt_3 in@prep his@pron1%gen real@adj1 trone@n
gow/07/208-gow.cat,208-gow2419,And hield his feste in the paleis,And hield his feste in the paleis,8,u S u Sx u S uS,and@conj holden@v1%pt_3 his@pron1%gen feste@n in@prep the@def_art palais@n
gow/07/208-gow.cat,208-gow2420,Sittende upon his hihe deis,Sittende upon his hihe deis,8,uSx uS u Su S,sitten@v%prp upon@prep his@pron1%gen heigh@adj deis@n
gow/07/208-gow.cat,208-gow2421,"With al the lust that mai be gete,",With al the lust that mai be gete,8,u S u S u S u Sx,with@prep al@gram_adj the@def_art lust@n that@pron mouen@v3%pr_3 ben@v%inf geten@v1%inf
gow/07/208-gow.cat,208-gow2422,"Whan he was gladdest at his mete,",Whan he was gladdest at his mete,8,u S u Su S u Sx,whan@adv&conj he@pron1%nom ben@v%pt_3 glad@adj at@prep his@pron1%gen mete@n1
gow/07/208-gow.cat,208-gow2423,"And every menstral hadde pleid,",And every menstral hadde pleid,8,u SuS uS ux S,and@conj everi@pron_gram_adj minstral@n haven@v%pt_3 pleien@v1%ppl
gow/07/208-gow.cat,208-gow2424,And every Disour hadde seid,And every Disour hadde seid,8,u SuS uS ux S,and@conj everi@pron_gram_adj disour@n haven@v%pt_3 seien@v1%ppl
gow/07/208-gow.cat,208-gow2425,"What most was plesant to his Ere,",What most was plesant to his Ere,8,u S u Su S u Sx,what@pron most@adv ben@v%pt_3 plesaunte@adj to@prep his@pron1%gen ere@n1
gow/07/208-gow.cat,208-gow2426,Than ate laste comen there,Than ate laste comen there,8,u Su Su Su Sx,thanne@adv atte@prep laste@adj#n comen@v%pr_pl ther@adv
gow/07/208-gow.cat,208-gow2427,"Hise Macons, for thei scholden crave",Hise Macons for thei scholden crave,8,ux Su S u Su Sx,his@pron1%gen masoun@n%pl for@conj thei@pron%pl_nom shulen@v1%pt_pl craven@v%inf
gow/07/208-gow.cat,208-gow2428,"Wher that he wolde be begrave,",Wher that he wolde be begrave,8,u S u Su S uSx,wher@adv&conj that@part he@pron1%nom willen@v%pt_3 ben@v%inf bigraven@v%ppl
gow/07/208-gow.cat,208-gow2429,And of what Ston his sepulture,And of what Ston his sepulture,8,u S u S u SuSx,and@conj of@prep what@gram_adj ston@n his@pron1%gen sepulture@n
gow/07/208-gow.cat,208-gow2430,"Thei scholden make, and what sculpture",Thei scholden make and what sculpture,8,u Su Sx u S uSx,thei@pron%pl_nom shulen@v1%pt_pl maken@v1%inf and@conj what@gram_adj sculpture@n
gow/07/208-gow.cat,208-gow2431,He wolde ordeine therupon.,He wolde ordeine therupon,8,u Sx uSu SuS,he@pron1%nom willen@v%pt_3 ordeinen@v%inf ther-upon@adv
gow/07/208-gow.cat,208-gow2432,Tho was ther flaterie non,Tho was ther flaterie non,7,S u S uSu S,tho@adv ben@v%pt_3 ther@adv flaterie@n non@gram_adj
gow/07/208-gow.cat,208-gow2433,The worthi princes to bejape;,The worthi princes to bejape,8,u Su Su S uSx,the@def_art worthi@adj prince@n%pl to@part bijapen@v%inf
gow/07/208-gow.cat,208-gow2434,The thing was other wise schape,The thing was other wise schape,8,u S u Su Su Sx,the@def_art thing@n ben@v%pt_3 other@gram_adj wise@n2 shapen@v%ppl
gow/07/208-gow.cat,208-gow2435,With good conseil; and otherwise,With good conseil and otherwise,8,u S uS u SuSx,with@prep god@adj counseil@n and@conj other-wise@adv
gow/07/208-gow.cat,208-gow2436,"Thei were hemselven thanne wise,",Thei were hemselven thanne wise,8,u Sx uSu Su Sx,thei@pron%pl_nom ben@v%pt_pl hem-self@pron thanne@adv wise@adj
gow/07/208-gow.cat,208-gow2437,And understoden wel and knewen.,And understoden wel and knewen,9,u SuSu S u Su,and@conj understonden@v%pt_pl wel@adv and@conj knouen@v%pt_pl
gow/07/208-gow.cat,208-gow2438,Whan suche softe wyndes blewen,Whan suche softe wyndes blewen,8,u Su Sx uS uS,whan@adv&conj swich@gram_adj softe@adj wind@n1%pl blouen@v1%pt_pl
gow/07/208-gow.cat,208-gow2439,"Of flaterie into here Ere,",Of flaterie into here Ere,8,u SuS uS ux Sx,of@prep flaterie@n in-to@prep here@pron%pl_gen ere@n1
gow/07/208-gow.cat,208-gow2440,Thei setten noght here hertes there;,Thei setten noght here hertes there,8,u Su S ux Su Sx,thei@pron%pl_nom setten@v%pt_pl nought@adv here@pron%pl_gen herte@n%pl ther@adv
gow/07/208-gow.cat,208-gow2441,"Bot whan thei herden wordes feigned,",Bot whan thei herden wordes feigned,8,u S u Su Su Sx,but@conj whan@adv&conj thei@pron%pl_nom heren@v%pt_pl word@n%pl feinen@v%ppl_abs
gow/07/208-gow.cat,208-gow2442,The pleine trouthe it hath desdeigned,The pleine trouthe it hath desdeigned,8,u Sx ux S u SuS,the@def_art plaine@adj treuth@n hit@pron haven@v%pr_3 disdeinen@v%ppl
gow/07/208-gow.cat,208-gow2443,Of hem that weren so discrete.,Of hem that weren so discrete,8,u S u Su S uSx,of@prep hem@pron%pl_obj that@pron ben@v%pt_pl so@adv discrete@adj
gow/07/208-gow.cat,208-gow2444,So tok the flatour no beyete,So tok the flatour no beyete,7,S u S uS u Sx,so@adv taken@v%pt_3 the@def_art flatour@n no@gram_adj biyete@n
gow/07/208-gow.cat,208-gow2445,Of him that was his prince tho:,Of him that was his prince tho,8,u S u S u Su S,of@prep him@pron%obj that@pron ben@v%pt_3 his@pron1%gen prince@n tho@adv
