FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/03/76-gow.cat,76-gow2481,"Forthi, mi Sone, in alle weie",Forthi mi Sone in alle weie,8,uS u Sx u Su S,for-thi@adv&conj min@pron sone@n in@prep al@gram_adj wei@n
gow/03/76-gow.cat,76-gow2482,"Be wel avised, I thee preie,",Be wel avised I thee preie,8,u S uSu S u S,ben@v%imp wel@adv avisen@v%ppl ich@pron%nom the@pron2%obj preien@v1%pr_1
gow/03/76-gow.cat,76-gow2483,Of slawhte er that thou be coupable,Of slawhte er that thou be coupable,8,u Sx u S u S uSx,of@prep slaughte@n er@conj1 that@part thou@pron%nom ben@v%pr_2 coupable@adj
gow/03/76-gow.cat,76-gow2484,Withoute cause resonable.,Withoute cause resonable,8,uSu Su SuSx,withouten@prep cause@n resonable@adj2
gow/03/76-gow.cat,76-gow2485,"Mi fader, understonde it is,",Mi fader understonde it is,8,u Su SuSx u S,min@pron fader@n understonden@v%ppl hit@pron ben@v%pr_3
gow/03/76-gow.cat,76-gow2486,That ye have seid; bot over this,That ye have seid bot over this,8,u S ux S u Su S,that@conj ye@pron%pl_nom haven@v%pr_pl seien@v1%ppl but@conj over@prep this@pron
gow/03/76-gow.cat,76-gow2487,"I prei you tell me nay or yee,",I prei you tell me nay or yee,8,u S u S u S u S,ich@pron%nom preien@v1%pr_1 you@pron%pl_obj tellen@v%inf me@pron2%obj nai@adv or@conj ye@adv#n
gow/03/76-gow.cat,76-gow2488,To passe over the grete See,To passe over the grete See,8,u Sx uS u Su S,to@part passen@v%inf over@prep the@def_art gret@adj se@n1
gow/03/76-gow.cat,76-gow2489,"To werre and sle the Sarazin,",To werre and sle the Sarazin,8,u Sx u S u SuS,to@part werren@v%inf and@conj slen@v%inf the@def_art sarasine@n1
gow/03/76-gow.cat,76-gow2490,"Is that the lawe? Sone myn,",Is that the lawe Sone myn,8,u S u Su Su S,ben@v%pr_3 that@pron the@def_art laue@n sone@n min@pron
gow/03/76-gow.cat,76-gow2491,"To preche and soffre for the feith,",To preche and soffre for the feith,8,u Sx u Su S u S,to@part prechen@v%inf and@conj sufferen@v%inf for@prep the@def_art feith@n
gow/03/76-gow.cat,76-gow2492,That have I herd the gospell seith;,That have I herd the gospell seith,8,u Sx u S u Su S,that@pron haven@v%pr_1 ich@pron%nom heren@v%ppl the@def_art gospel@n seien@v1%pr_3
gow/03/76-gow.cat,76-gow2493,"Bot forto slee, that hiere I noght.",Bot forto slee that hiere I noght,0,      ,but@conj forto@part slen@v%inf that@pron heren@v%pr_1 ich@pron%nom nought@adv
