FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/222-gow.cat,222-gow3215,"I rede hou whilom that Pompeie,",I rede hou whilom that Pompeie,8,u Sx u Su S uS,ich@pron%nom reden@v1%pr_1 hou@adv&conj whilom@adv that@part pompeus@n#propn
gow/07/222-gow.cat,222-gow3216,"To whom that Rome moste obeie,",To whom that Rome moste obeie,8,u S u Su Sx uS,to@prep whom@pron%obj that@pron rome@n#propn moten@v2%pt_3 obeien@v%inf
gow/07/222-gow.cat,222-gow3217,A werre hadde in jeupartie,A werre hadde in jeupartie,8,u Su Sx u SuS,a@indef_art werre@n1 haven@v%pt_3 in@prep jupartie@n
gow/07/222-gow.cat,222-gow3218,"Ayein the king of Ermenie,",Ayein the king of Ermenie,8,uS u S u SuS,ayen@prep the@def_art king@n of@prep armenie@n#propn
gow/07/222-gow.cat,222-gow3219,Which of long time him hadde grieved.,Which of long time him hadde grieved,8,u S u Sx u Sx uS,which@pron of@prep long@adj1 time@n him@pron%obj haven@v%pt_3 greven@v%ppl
gow/07/222-gow.cat,222-gow3220,Bot ate laste it was achieved,Bot ate laste it was achieved,8,u Sx ux S u SuS,but@conj atte@prep laste@adj#n hit@pron ben@v%pt_3 acheven@v%ppl
gow/07/222-gow.cat,222-gow3221,"That he this king desconfit hadde,",That he this king desconfit hadde,8,u S u S uSu Sx,that@conj he@pron1%nom this@gram_adj king@n discomfiten@v%ppl haven@v%pt_3
gow/07/222-gow.cat,222-gow3222,And forth with him to Rome ladde,And forth with him to Rome ladde,8,u S u S u Su Sx,and@conj forth@adv with@prep him@pron%obj to@prep rome@n#propn leden@v1%pt_3
gow/07/222-gow.cat,222-gow3223,"As Prisoner, wher many a day",As Prisoner wher many a day,8,u SuS u Sx u S,as@conj prisoner@n2 wher@adv&conj mani@gram_adj a@indef_art dai@n
gow/07/222-gow.cat,222-gow3224,"In sori plit and povere he lay,",In sori plit and povere he lay,8,u Su S u Sxx u S,in@prep sori@adj plight@n and@conj povre@adj he@pron1%nom lien@v1%pt_3
gow/07/222-gow.cat,222-gow3225,"The corone of his heved deposed,",The corone of his heved deposed,8,u Sux S u Sx uSx,the@def_art coroune@n of@prep his@pron1%gen hed@n1 deposen@v%ppl_abs
gow/07/222-gow.cat,222-gow3226,Withinne walles faste enclosed;,Withinne walles faste enclosed,8,uSx uS ux SuS,with-inne@prep wal@n1%pl faste@adv enclosen@v%ppl_abs
gow/07/222-gow.cat,222-gow3227,And with ful gret humilite,And with ful gret humilite,7,S u S u SuSx,and@conj with@prep ful@adv gret@adj humilite@n
gow/07/222-gow.cat,222-gow3228,He soffreth his adversite.,He soffreth his adversite,7,S uS u SuSx,he@pron1%nom sufferen@v%pr_3 his@pron1%gen adversite@n
gow/07/222-gow.cat,222-gow3229,Pompeie sih his pacience,Pompeie sih his pacience,7,Su S u SuSx,pompeus@n#propn sen@v1%pt_3 his@pron1%gen pacience@n
gow/07/222-gow.cat,222-gow3230,"And tok pite with conscience,",And tok pite with conscience,7,S u Sx u SuSx,and@conj taken@v%pt_3 pite@n with@prep conscience@n
gow/07/222-gow.cat,222-gow3231,So that upon his hihe deis,So that upon his hihe deis,8,u S uS u Su S,so@adv that@conj upon@prep his@pron1%gen heigh@adj deis@n
gow/07/222-gow.cat,222-gow3232,"Tofore al Rome in his Paleis,",Tofore al Rome in his Paleis,8,uSx u Sx u S uS,toforen@prep al@gram_adj rome@n#propn in@prep his@pron1%gen palais@n
gow/07/222-gow.cat,222-gow3233,"As he that wolde upon him rewe,",As he that wolde upon him rewe,8,u S u Sx uS u Sx,as@conj he@pron1%nom that@pron willen@v%pt_3 upon@prep him@pron%obj reuen@v1%inf
gow/07/222-gow.cat,222-gow3234,Let yive him his corone newe,Let yive him his corone newe,8,u Sx u S uSu Sx,leten@v%pt_3 yeven@v%inf him@pron%obj his@pron1%gen coroune@n neue@adv
gow/07/222-gow.cat,222-gow3235,And his astat al full and plein,And his astat al full and plein,8,u S uS u S u S,and@conj his@pron1%gen estat@n al@adv ful@adj and@conj plein@adv
gow/07/222-gow.cat,222-gow3236,"Restoreth of his regne ayein,",Restoreth of his regne ayein,8,uSu S u Sx uS,restoren@v%pr_3 of@prep his@pron1%gen regne@n1 ayen@adv
gow/07/222-gow.cat,222-gow3237,And seide it was more goodly thing,And seide it was more goodly thing,8,u Sx u S ux Su S,and@conj seien@v1%pt_3 hit@pron ben@v%pt_3 more@adv%comp godli@adj2 thing@n
gow/07/222-gow.cat,222-gow3238,"To make than undon a king,",To make than undon a king,8,u Su S uS u S,to@part maken@v1%inf than@conj undon@v%inf a@indef_art king@n
gow/07/222-gow.cat,222-gow3239,To him which pouer hadde of bothe.,To him which pouer hadde of bothe,8,u S u Su Sx u Sx,to@prep him@pron%obj which@pron pouere@n haven@v%pt_3 of@prep bothe@num_n
