FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/02/41-gow.cat,41-gow587,A worthi kniht in Cristes lawe,A worthi kniht in Cristes lawe,8,u Su S u Su Sx,a@indef_art worthi@adj knight@n in@prep crist@n#propn%gen laue@n
gow/02/41-gow.cat,41-gow588,"Of grete Rome, as is the sawe,",Of grete Rome as is the sawe,8,u Su Sx u S u Sx,of@prep gret@adj rome@n#propn as@conj ben@v%pr_3 the@def_art saue@n2
gow/02/41-gow.cat,41-gow589,The Sceptre hadde forto rihte;,The Sceptre hadde forto rihte,8,u Su Su Su Sx,the@def_art ceptre@n haven@v%pt_3 forto@part righten@v%inf
gow/02/41-gow.cat,41-gow590,"Tiberie Constantin he hihte,",Tiberie Constantin he hihte,8,uSu SuS u Sx,tiberie@n#propn constantin@n2#propn he@pron1%nom hoten@v1%pt_3
gow/02/41-gow.cat,41-gow591,Whos wif was cleped Ytalie:,Whos wif was cleped Ytalie,8,u S u Su SuS,whos@pron%gen wif@n ben@v%pt_3 clepen@v%ppl itaille@n#propn
gow/02/41-gow.cat,41-gow592,Bot thei togedre of progenie,Bot thei togedre of progenie,8,u S uSx u SuS,but@conj thei@pron%pl_nom togeder@adv of@prep progenie@n
gow/02/41-gow.cat,41-gow593,No children hadde bot a Maide;,No children hadde bot a Maide,8,u Su Su S u Sx,no@gram_adj child@n%pl haven@v%pt_pl but@conj a@indef_art maide@n
gow/02/41-gow.cat,41-gow594,"And sche the god so wel apaide,",And sche the god so wel apaide,8,u S u S u S uSx,and@conj she@pron%nom the@def_art god@n1 so@adv wel@adv apaien@v%pt_3
gow/02/41-gow.cat,41-gow595,That al the wide worldes fame,That al the wide worldes fame,8,u S u Su Su Sx,that@conj al@gram_adj the@def_art wid@adj world@n%gen fame@n1
gow/02/41-gow.cat,41-gow596,Spak worschipe of hire goode name.,Spak worschipe of hire goode name,8,u Sux S ux Su Sx,speken@v%pt_3 worshipe@n of@prep hire@pron1%fem_gen god@adj name@n
gow/02/41-gow.cat,41-gow597,"Constance, as the Cronique seith,",Constance as the Cronique seith,8,uSx u S uSu S,constance@n#propn as@conj the@def_art cronike@n seien@v1%pr_3
gow/02/41-gow.cat,41-gow598,"Sche hihte, and was so ful of feith,",Sche hihte and was so ful of feith,8,u Sx u S u S u S,she@pron%nom hoten@v1%pt_3 and@conj ben@v%pt_3 so@adv ful@adj of@prep feith@n
gow/02/41-gow.cat,41-gow599,"That the greteste of Barbarie,",That the greteste of Barbarie,8,u S uSx u SuS,that@conj the@def_art gret@adj of@prep barbarie@n#propn
gow/02/41-gow.cat,41-gow600,"Of hem whiche usen marchandie,",Of hem whiche usen marchandie,8,u S ux Su SuS,of@prep hem@pron%pl_obj which@pron usen@v%pr_pl marchaundie@n
gow/02/41-gow.cat,41-gow601,"Sche hath converted, as thei come",Sche hath converted as thei come,8,u S uSu S u Sx,she@pron%nom haven@v%pr_3 converten@v%ppl as@conj thei@pron%pl_nom comen@v%pr_pl
gow/02/41-gow.cat,41-gow602,"To hire upon a time in Rome,",To hire upon a time in Rome,8,u Sx uS u Sx u Sx,to@prep hire@pron2%fem_obj upon@prep a@indef_art time@n in@prep rome@n#propn
gow/02/41-gow.cat,41-gow603,To schewen such thing as thei broghte;,To schewen such thing as thei broghte,8,u Su S u S u Sx,to@part sheuen@v1%inf swich@gram_adj thing@n as@conj thei@pron%pl_nom bringen@v%pt_pl
gow/02/41-gow.cat,41-gow604,"Whiche worthili of hem sche boghte,",Whiche worthili of hem sche boghte,8,ux SuS u S u Sx,which@pron worthili@adv of@prep hem@pron%pl_obj she@pron%nom bien@v%pt_3
gow/02/41-gow.cat,41-gow605,And over that in such a wise,And over that in such a wise,8,u Su S u S u Sx,and@conj over@prep that@pron in@prep swich@gram_adj a@indef_art wise@n2
gow/02/41-gow.cat,41-gow606,Sche hath hem with hire wordes wise,Sche hath hem with hire wordes wise,8,x u S u Su Su Sx,she@pron%nom haven@v%pr_3 hem@pron%pl_obj with@prep hire@pron1%fem_gen word@n%pl wise@adj
gow/02/41-gow.cat,41-gow607,"Of Cristes feith so full enformed,",Of Cristes feith so full enformed,8,u Su S u S uSx,of@prep crist@n#propn%gen feith@n so@adv ful@adv enfourmen@v%ppl
gow/02/41-gow.cat,41-gow608,"That thei therto ben all conformed,",That thei therto ben all conformed,8,u S uS u S uSx,that@conj thei@pron%pl_nom ther-to@adv ben@v%pr_pl al@adv conformen@v%ppl
gow/02/41-gow.cat,41-gow609,So that baptesme thei receiven,So that baptesme thei receiven,8,u S uSx u SuS,so@adv that@conj bapteme@n thei@pron%pl_nom receiven@v%pr_pl
gow/02/41-gow.cat,41-gow610,And alle here false goddes weyven.,And alle here false goddes weyven,8,u Sx ux Sx uS uS,and@conj al@gram_adj here@pron%pl_gen fals@adj god@n1%pl weiven@v1&2%pr_pl
gow/02/41-gow.cat,41-gow611,"Whan thei ben of the feith certein,",Whan thei ben of the feith certein,8,u S u S u S uS,whan@adv&conj thei@pron%pl_nom ben@v%pr_pl of@prep the@def_art feith@n certain@adj
gow/02/41-gow.cat,41-gow612,"Thei gon to Barbarie ayein,",Thei gon to Barbarie ayein,8,u S u SuS uS,thei@pron%pl_nom gon@v%pr_pl to@prep barbarie@n#propn ayen@adv
gow/02/41-gow.cat,41-gow613,And ther the Souldan for hem sente,And ther the Souldan for hem sente,8,u S u Su S u Sx,and@conj ther@adv the@def_art soudan@n for@prep hem@pron%pl_obj senden@v2%pt_3
gow/02/41-gow.cat,41-gow614,And axeth hem to what entente,And axeth hem to what entente,8,u Su S u S uSx,and@conj asken@v%pr_3 hem@pron%pl_obj to@prep what@gram_adj entente@n
gow/02/41-gow.cat,41-gow615,Thei have here ferste feith forsake.,Thei have here ferste feith forsake,8,u Sx ux Su S uSx,thei@pron%pl_nom haven@v%pr_pl here@pron%pl_gen first@num_adj feith@n forsaken@v%ppl
gow/02/41-gow.cat,41-gow616,"And thei, whiche hadden undertake",And thei whiche hadden undertake,8,u S ux Su SuSx,and@conj thei@pron%pl_nom which@pron haven@v%pt_pl undertaken@v%ppl
gow/02/41-gow.cat,41-gow617,"The rihte feith to kepe and holde,",The rihte feith to kepe and holde,8,u Su S u Sx u Sx,the@def_art right@adj feith@n to@part kepen@v%inf and@conj holden@v1%inf
gow/02/41-gow.cat,41-gow618,The matiere of here tale tolde,The matiere of here tale tolde,8,u SuSx u Sx ux Sx,the@def_art matere@n of@prep here@pron%pl_gen tale@n tellen@v%pt_pl
gow/02/41-gow.cat,41-gow619,With al the hole circumstance.,With al the hole circumstance,8,u S u Su SuSx,with@prep al@gram_adj the@def_art hole@adj2 circumstaunce@n
gow/02/41-gow.cat,41-gow620,And whan the Souldan of Constance,And whan the Souldan of Constance,8,u S u Su S uSx,and@conj whan@adv&conj the@def_art soudan@n of@prep constance@n#propn
gow/02/41-gow.cat,41-gow621,Upon the point that thei ansuerde,Upon the point that thei ansuerde,8,uS u S u S uSx,upon@prep the@def_art pointe@n1 that@pron thei@pron%pl_nom answeren@v%pt_pl
gow/02/41-gow.cat,41-gow622,"The beaute and the grace herde,",The beaute and the grace herde,8,u Su S u Su Sx,the@def_art beaute@n and@conj the@def_art grace@n heren@v%pt_3
gow/02/41-gow.cat,41-gow623,"As he which thanne was to wedde,",As he which thanne was to wedde,8,u S u Su S u Sx,as@conj he@pron1%nom which@pron thanne@adv ben@v%pt_3 to@part wedden@v%inf
gow/02/41-gow.cat,41-gow624,In alle haste his cause spedde,In alle haste his cause spedde,8,u Su Sx u Su Sx,in@prep al@gram_adj haste@n his@pron1%gen cause@n speden@v%pt_3
