FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/04/90-gow.cat,90-gow979,"Phebus, which is the Sonne hote,",Phebus which is the Sonne hote,8,uS u S u Su Sx,phebus@n#propn which@pron ben@v%pr_3 the@def_art sonne@n hot@adj
gow/04/90-gow.cat,90-gow980,That schyneth upon Erthe hote,That schyneth upon Erthe hote,8,u Su Su Su Sx,that@pron shinen@v%pr_3 upon@prep erthe@n1 hote@adv
gow/04/90-gow.cat,90-gow981,"And causeth every lyves helthe,",And causeth every lyves helthe,8,u Su SuS ux Sx,and@conj causen@v1%pr_3 everi@pron_gram_adj lif@n%gen helthe@n
gow/04/90-gow.cat,90-gow982,"He hadde a Sone in al his welthe,",He hadde a Sone in al his welthe,8,u Sx u Sx u S u Sx,he@pron1%nom haven@v%pt_3 a@indef_art sone@n in@prep al@gram_adj his@pron1%gen welth@n
gow/04/90-gow.cat,90-gow983,"Which Pheton hihte, and he desireth",Which Pheton hihte and he desireth,8,u Su Sx u S uSx,which@pron pheton@n#propn hoten@v1%pt_3 and@conj he@pron1%nom desiren@v%pr_3
gow/04/90-gow.cat,90-gow984,"And with his Moder he conspireth,",And with his Moder he conspireth,8,u S u Su S uSx,and@conj with@prep his@pron1%gen moder@n he@pron1%nom conspiren@v%pr_3
gow/04/90-gow.cat,90-gow985,"The which was cleped Clemenee,",The which was cleped Clemenee,8,u S u Su SuS,the@def_art which@pron ben@v%pt_3 clepen@v%ppl clemenee@n#propn
gow/04/90-gow.cat,90-gow986,"For help and conseil, so that he",For help and conseil so that he,8,u S u Su S u S,for@prep help@n and@conj counseil@n so@adv that@conj he@pron1%nom
gow/04/90-gow.cat,90-gow987,His fader carte lede myhte,His fader carte lede myhte,8,u Su Su Su Sx,his@pron1%gen fader@n cart@n leden@v1%inf mouen@v3%pt_3
gow/04/90-gow.cat,90-gow988,Upon the faire daies brihte.,Upon the faire daies brihte,8,uS u Su Su Sx,upon@prep the@def_art fair@adj dai@n%pl bright@adj
gow/04/90-gow.cat,90-gow989,And for this thing thei bothe preide,And for this thing thei bothe preide,8,u S u S u Su Sx,and@conj for@prep this@gram_adj thing@n thei@pron%pl_nom bothe@num_adj preien@v1%pt_pl
gow/04/90-gow.cat,90-gow990,"Unto the fader, and he seide",Unto the fader and he seide,8,uS u Su S u Sx,unto@prep the@def_art fader@n and@conj he@pron1%nom seien@v1%pt_3
gow/04/90-gow.cat,90-gow991,"He wolde wel, bot forth withal",He wolde wel bot forth withal,8,u Su S u S uS,he@pron1%nom willen@v%pt_3 wel@adv but@conj forth@adv with-al@adv
gow/04/90-gow.cat,90-gow992,Thre pointz he bad in special,Thre pointz he bad in special,8,u S u S u SuS,thre@num_adj pointe@n1%pl he@pron1%nom bidden@v%pt_3 in@prep speciale@n
gow/04/90-gow.cat,90-gow993,"Unto his Sone in alle wise,",Unto his Sone in alle wise,8,uS u Sx u Su Sx,unto@prep his@pron1%gen sone@n in@prep al@gram_adj wise@n2
gow/04/90-gow.cat,90-gow994,That he him scholde wel avise,That he him scholde wel avise,8,u S u Su S uSx,that@conj he@pron1%nom him@pron%obj shulen@v1%pt_3 wel@adv avisen@v%inf
gow/04/90-gow.cat,90-gow995,And take it as be weie of lore.,And take it as be weie of lore,8,u Sx u S u S u Sx,and@conj taken@v%inf hit@pron as@conj bi@prep wei@n of@prep lore@n2
gow/04/90-gow.cat,90-gow996,"Ferst was, that he his hors to sore",Ferst was that he his hors to sore,8,u S u S u S u Sx,first@adv ben@v%pt_3 that@conj he@pron1%nom his@pron1%gen hors@n to@adv2 sore@adv
