FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/01/17-gow.cat,17-gow761,"It fell be olde daies thus,",It fell be olde daies thus,8,u S u Su Su S,hit@pron fallen@v%pt_3 bi@prep olde@adj dai@n%pl thus@adv
gow/01/17-gow.cat,17-gow762,Whil themperour Tiberius,Whil themperour Tiberius,8,u SuS uSuS,whil@conj emperour@n tiberius@n1#propn
gow/01/17-gow.cat,17-gow763,"The Monarchie of Rome ladde,",The Monarchie of Rome ladde,8,u SuS u Su Sx,the@def_art monarchie@n of@prep rome@n#propn leden@v1%pt_3
gow/01/17-gow.cat,17-gow764,Ther was a worthi Romein hadde,Ther was a worthi Romein hadde,8,u S u Su Su Sx,ther@adv ben@v%pt_3 a@indef_art worthi@adj romain@n haven@v%pt_3
gow/01/17-gow.cat,17-gow765,"A wif, and sche Pauline hihte,",A wif and sche Pauline hihte,8,u S u S uSu Sx,a@indef_art wif@n and@conj she@pron%nom pauline@n#propn hoten@v1%pt_3
gow/01/17-gow.cat,17-gow766,Which was to every mannes sihte,Which was to every mannes sihte,8,u S u SuS ux Sx,which@pron ben@v%pt_3 to@prep everi@pron_gram_adj man@n%gen sighte@n
gow/01/17-gow.cat,17-gow767,"Of al the Cite the faireste,",Of al the Cite the faireste,8,u S u Su S uSx,of@prep al@gram_adj the@def_art cite@n the@def_art fair@adj
gow/01/17-gow.cat,17-gow768,"And as men seiden, ek the beste.",And as men seiden ek the beste,8,u S u Su S u Sx,and@conj as@conj man@n%pl seien@v1%pt_pl ek@adv the@def_art best@adjas_n
gow/01/17-gow.cat,17-gow769,"It is and hath ben evere yit,",It is and hath ben evere yit,8,u S u S u Sux S,hit@pron ben@v%pr_3 and@conj haven@v%pr_3 ben@v%ppl ever@adv yet@adv
gow/01/17-gow.cat,17-gow770,"That so strong is no mannes wit,",That so strong is no mannes wit,8,u S u S u Su S,that@conj so@adv strong@adj ben@v%pr_3 no@gram_adj man@n%gen wit@n
gow/01/17-gow.cat,17-gow771,Which thurgh beaute ne mai be drawe,Which thurgh beaute ne mai be drawe,7,S u Sx u S u Sx,which@pron thurgh@prep beaute@n ne@adv mouen@v3%pr_3 ben@v%inf drauen@v%ppl
gow/01/17-gow.cat,17-gow772,"To love, and stonde under the lawe",To love and stonde under the lawe,8,u Sx u Sx uS u Sx,to@prep love@n1 and@conj stonden@v1%inf under@prep the@def_art laue@n
gow/01/17-gow.cat,17-gow773,"Of thilke bore frele kinde,",Of thilke bore frele kinde,8,u Su Su Su Sx,of@prep thilke@pron beren@v1%pt_3 frele@adj kinde@n
gow/01/17-gow.cat,17-gow774,"Which makth the hertes yhen blinde,",Which makth the hertes yhen blinde,8,u S u Su Su Sx,which@pron maken@v1%pr_3 the@def_art herte@n%gen eie@n1%pl blind@adj
gow/01/17-gow.cat,17-gow775,Wher no reson mai be comuned:,Wher no reson mai be comuned,8,u S uS u S uSx,wher@adv&conj no@gram_adj resoun@n2 mouen@v3%pr_3 ben@v%inf communen@v%ppl
gow/01/17-gow.cat,17-gow776,And in this wise stod fortuned,And in this wise stod fortuned,8,u S u Sx u SuS,and@conj in@prep this@gram_adj wise@n2 stonden@v1%pt_3 fortunen@v%ppl_abs
gow/01/17-gow.cat,17-gow777,"This tale, of which I wolde mene;",This tale of which I wolde mene,8,u Sx u S u Su Sx,this@gram_adj tale@n of@prep which@pron ich@pron%nom willen@v%pt_1 menen@v1%inf
gow/01/17-gow.cat,17-gow778,"This wif, which in hire lustes grene",This wif which in hire lustes grene,8,u S u S ux Su Sx,this@gram_adj wif@n which@pron in@prep hire@pron1%fem_gen lust@n%pl grene@adj
gow/01/17-gow.cat,17-gow779,"Was fair and freissh and tendre of age,",Was fair and freissh and tendre of age,8,u S u S u Sx u Sx,ben@v%pt_3 fair@adj and@conj fresh@adj and@conj tender@adj of@prep age@n
gow/01/17-gow.cat,17-gow780,Sche may noght lette the corage,Sche may noght lette the corage,8,u S u Su S uSx,she@pron%nom mouen@v3%pr_3 nought@adv letten@v%inf the@def_art corage@n
gow/01/17-gow.cat,17-gow781,Of him that wole on hire assote.,Of him that wole on hire assote,8,u S u Sx u Sx uSx,of@prep him@pron%obj that@pron willen@v%pr_3 on@prep hire@pron2%fem_obj assoten@v%inf
gow/01/17-gow.cat,17-gow782,"Ther was a Duck, and he was hote",Ther was a Duck and he was hote,8,u S u S u S u Sx,ther@adv ben@v%pt_3 a@indef_art duk@n and@conj he@pron1%nom ben@v%pt_3 hoten@v1%ppl
gow/01/17-gow.cat,17-gow783,"Mundus, which hadde in his baillie",Mundus which hadde in his baillie,8,uS u Sx u S uS,mundus@n#propn which@pron haven@v%pt_3 in@prep his@pron1%gen baillie@n
gow/01/17-gow.cat,17-gow784,To lede the chivalerie,To lede the chivalerie,8,u Su S uSuS,to@part leden@v1%inf the@def_art chevalrie@n
gow/01/17-gow.cat,17-gow785,"Of Rome, and was a worthi knyht;",Of Rome and was a worthi knyht,8,u Sx u S u Su S,of@prep rome@n#propn and@conj ben@v%pt_3 a@indef_art worthi@adj knight@n
gow/01/17-gow.cat,17-gow786,Bot yet he was noght of such myht,Bot yet he was noght of such myht,8,u S u S u S u S,but@conj yet@adv he@pron1%nom ben@v%pt_3 nought@adv of@prep swich@gram_adj might@n
gow/01/17-gow.cat,17-gow787,"The strengthe of love to withstonde,",The strengthe of love to withstonde,8,u Sx u Su S uSx,the@def_art strengthe@n of@prep love@n1 to@part withstonden@v%inf
gow/01/17-gow.cat,17-gow788,"That he ne was so broght to honde,",That he ne was so broght to honde,8,u S u S u S u Sx,that@conj he@pron1%nom ne@adv ben@v%pt_3 so@adv bringen@v%ppl to@prep honde@n
gow/01/17-gow.cat,17-gow789,"That malgre wher he wole or no,",That malgre wher he wole or no,8,u Su S u Sx u S,that@conj maugre@prep whether@conj he@pron1%nom willen@v%pr_3 or@conj no@adv
gow/01/17-gow.cat,17-gow790,"This yonge wif he loveth so,",This yonge wif he loveth so,8,u Su S u Su S,this@gram_adj yong@adj wif@n he@pron1%nom loven@v1%pr_3 so@adv
gow/01/17-gow.cat,17-gow791,That he hath put al his assay,That he hath put al his assay,8,u S u S u S uS,that@conj he@pron1%nom haven@v%pr_3 putten@v%ppl al@gram_adj his@pron1%gen assai@n
gow/01/17-gow.cat,17-gow792,To wynne thing which he ne may,To wynne thing which he ne may,8,u Su S u S u S,to@part winnen@v%inf thing@n which@pron he@pron1%nom ne@adv mouen@v3%pr_3
gow/01/17-gow.cat,17-gow793,"Gete of hire graunt in no manere,",Gete of hire graunt in no manere,8,ux S ux S u S uSx,geten@v1%inf of@prep hire@pron1%fem_gen graunt@n in@prep no@gram_adj manere@n
