FILENAME,LINE_NUMBER,OG_TEXT,TEXT,NUM_SYBS,SCANSION,TAGGING
gow/07/217-gow.cat,217-gow2889,"In other place also I rede,",In other place also I rede,8,u Su Sx uS u Sx,in@prep other@gram_adj place@n also@adv ich@pron%nom reden@v1%pr_1
gow/07/217-gow.cat,217-gow2890,Wher that a jugge his oghne dede,Wher that a jugge his oghne dede,8,u S u Sx u Su Sx,wher@adv&conj that@part a@indef_art juge@n1 his@pron1%gen ouen@adj dede@n
gow/07/217-gow.cat,217-gow2891,"Ne wol noght venge of lawe broke,",Ne wol noght venge of lawe broke,8,u S u Sx u Su Sx,ne@adv willen@v%pr_3 nought@adv vengen@v%inf of@prep laue@n breken@v%ppl_abs
gow/07/217-gow.cat,217-gow2892,The king it hath himselven wroke.,The king it hath himselven wroke,8,u S u S uSu Sx,the@def_art king@n hit@pron haven@v%pr_3 him-self@pron wreken@v%ppl
gow/07/217-gow.cat,217-gow2893,The grete king which Cambises,The grete king which Cambises,8,u Su S u SuS,the@def_art gret@adj king@n which@pron cambises@n#propn
gow/07/217-gow.cat,217-gow2894,"Was hote, a jugge laweles",Was hote a jugge laweles,8,u Sx u Su SuS,ben@v%pt_3 hoten@v1%ppl a@indef_art juge@n1 laueles@adj
gow/07/217-gow.cat,217-gow2895,"He fond, and into remembrance",He fond and into remembrance,8,u S u Su SuSx,he@pron1%nom finden@v%pt_3 and@conj in-to@prep remembraunce@n
gow/07/217-gow.cat,217-gow2896,He dede upon him such vengance:,He dede upon him such vengance,8,u Sx uS u S uSx,he@pron1%nom don@v1%pt_3 upon@prep him@pron%obj swich@gram_adj vengeaunce@n
gow/07/217-gow.cat,217-gow2897,Out of his skyn he was beflain,Out of his skyn he was beflain,8,u S u S u S uS,oute@adv of@prep his@pron1%gen skin@n1 he@pron1%nom ben@v%pt_3 beflaien@v%ppl
gow/07/217-gow.cat,217-gow2898,"Al quyk, and in that wise slain,",Al quyk and in that wise slain,8,u S u S u Su S,al@adv quik@adj and@conj in@prep that@art&gram_adj wise@n2 slen@v%ppl
gow/07/217-gow.cat,217-gow2899,"So that his skyn was schape al meete,",So that his skyn was schape al meete,8,u S u S u Sx u Sx,so@adv that@conj his@pron1%gen skin@n1 ben@v%pt_3 shapen@v%ppl al@adv mete@adj
gow/07/217-gow.cat,217-gow2900,And nayled on the same seete,And nayled on the same seete,8,u Su S u Su Sx,and@conj nailen@v%ppl on@prep the@def_art same@gram_adj sete@n2
gow/07/217-gow.cat,217-gow2901,Wher that his Sone scholde sitte.,Wher that his Sone scholde sitte,8,u S u Su Su Sx,wher@adv&conj that@part his@pron1%gen sone@n shulen@v1%pt_3 sitten@v%inf
gow/07/217-gow.cat,217-gow2902,"Avise him, if he wolde flitte",Avise him if he wolde flitte,8,uSx u S u Su Sx,avisen@v%imp him@pron%obj if@conj he@pron1%nom willen@v%pt_3 flitten@v%inf
gow/07/217-gow.cat,217-gow2903,"The lawe for the coveitise,",The lawe for the coveitise,8,u Su S u SuSx,the@def_art laue@n for@prep the@def_art coveitise@n
gow/07/217-gow.cat,217-gow2904,Ther sih he redi his juise.,Ther sih he redi his juise,7,S u S uS u Sx,ther@adv sen@v1%pt_3 he@pron1%nom redi@adj3 his@pron1%gen juwise@n
gow/07/217-gow.cat,217-gow2905,Thus in defalte of other jugge,Thus in defalte of other jugge,8,u S uSx u Su Sx,thus@adv in@prep defaute@n of@prep other@gram_adj juge@n1
gow/07/217-gow.cat,217-gow2906,"The king mot otherwhile jugge,",The king mot otherwhile jugge,8,u S u SuSu Sx,the@def_art king@n moten@v2%pr_3 other-while@adv jugen@v%inf
gow/07/217-gow.cat,217-gow2907,To holden up the rihte lawe.,To holden up the rihte lawe,8,u Su S u Su Sx,to@part holden@v1%inf up@adv the@def_art right@adj laue@n
gow/07/217-gow.cat,217-gow2908,"And forto speke of tholde dawe,",And forto speke of tholde dawe,8,u Su Sx u Su Sx,and@conj forto@part speken@v%inf of@prep olde@adj dai@n
gow/07/217-gow.cat,217-gow2909,"To take ensample of that was tho,",To take ensample of that was tho,8,u Sx uSx u S u S,to@part taken@v%inf ensaumple@n of@prep that@pron ben@v%pt_3 tho@adv
gow/07/217-gow.cat,217-gow2910,"I finde a tale write also,",I finde a tale write also,8,u Sx u Su Sx uS,ich@pron%nom finden@v%pr_1 a@indef_art tale@n writen@v%ppl_abs also@adv
gow/07/217-gow.cat,217-gow2911,Hou that a worthi prince is holde,Hou that a worthi prince is holde,8,u S u Su Sx u Sx,hou@adv&conj that@part a@indef_art worthi@adj prince@n ben@v%pr_3 holden@v1%ppl
gow/07/217-gow.cat,217-gow2912,"The lawes of his lond to holde,",The lawes of his lond to holde,8,u Su S u S u Sx,the@def_art laue@n%pl of@prep his@pron1%gen lond@n to@part holden@v1%inf
gow/07/217-gow.cat,217-gow2913,"Ferst for the hihe goddes sake,",Ferst for the hihe goddes sake,8,u S u Su Su Sx,first@adv for@prep the@def_art heigh@adj god@n1%gen sake@n
