Source_File,Tag,Verb_Class,Ending,Count,Percent
ShipT_gui_complete.csv,v#adj%ppl,weak,-ed,2,100.00%
ShipT_gui_complete.csv,v%imp,irregular,other,3,37.50%
ShipT_gui_complete.csv,v%imp,irregular,-e,4,50.00%
ShipT_gui_complete.csv,v%imp,irregular,vowel,1,12.50%
ShipT_gui_complete.csv,v%imp,strong,other,3,60.00%
ShipT_gui_complete.csv,v%imp,strong,-t,2,40.00%
ShipT_gui_complete.csv,v%imp,weak,-eth,7,46.67%
ShipT_gui_complete.csv,v%imp,weak,-en,2,13.33%
ShipT_gui_complete.csv,v%imp,weak,-e,2,13.33%
ShipT_gui_complete.csv,v%imp,weak,-et,1,6.67%
ShipT_gui_complete.csv,v%imp,weak,other,2,13.33%
ShipT_gui_complete.csv,v%imp,weak,-n,1,6.67%
ShipT_gui_complete.csv,v%inf,irregular,-n,6,60.00%
ShipT_gui_complete.csv,v%inf,irregular,-en,1,10.00%
ShipT_gui_complete.csv,v%inf,irregular,vowel,1,10.00%
ShipT_gui_complete.csv,v%inf,irregular,-e,2,20.00%
ShipT_gui_complete.csv,v%inf,strong,-e,3,100.00%
ShipT_gui_complete.csv,v%inf,weak,-en,8,29.63%
ShipT_gui_complete.csv,v%inf,weak,-e,12,44.44%
ShipT_gui_complete.csv,v%inf,weak,other,6,22.22%
ShipT_gui_complete.csv,v%inf,weak,-n,1,3.70%
ShipT_gui_complete.csv,v%ppl,irregular,-n,1,100.00%
ShipT_gui_complete.csv,v%ppl,strong,-n,1,33.33%
ShipT_gui_complete.csv,v%ppl,strong,other,1,33.33%
ShipT_gui_complete.csv,v%ppl,strong,-en,1,33.33%
ShipT_gui_complete.csv,v%ppl,weak,-ed,14,77.78%
ShipT_gui_complete.csv,v%ppl,weak,-t,1,5.56%
ShipT_gui_complete.csv,v%ppl,weak,-d,2,11.11%
ShipT_gui_complete.csv,v%ppl,weak,-et,1,5.56%
ShipT_gui_complete.csv,v%pr_1,irregular,other,8,80.00%
ShipT_gui_complete.csv,v%pr_1,irregular,vowel,1,10.00%
ShipT_gui_complete.csv,v%pr_1,irregular,-n,1,10.00%
ShipT_gui_complete.csv,v%pr_1,strong,-te,1,50.00%
ShipT_gui_complete.csv,v%pr_1,strong,-e,1,50.00%
ShipT_gui_complete.csv,v%pr_1,weak,-e,7,35.00%
ShipT_gui_complete.csv,v%pr_1,weak,other,12,60.00%
ShipT_gui_complete.csv,v%pr_1,weak,-te,1,5.00%
ShipT_gui_complete.csv,v%pr_1_neg,irregular,-e,1,100.00%
ShipT_gui_complete.csv,v%pr_2,weak,-t,1,100.00%
ShipT_gui_complete.csv,v%pr_2_pron,irregular,other,1,100.00%
ShipT_gui_complete.csv,v%pr_2_pron,weak,other,1,100.00%
ShipT_gui_complete.csv,v%pr_3,irregular,other,22,84.62%
ShipT_gui_complete.csv,v%pr_3,irregular,vowel,1,3.85%
ShipT_gui_complete.csv,v%pr_3,irregular,-e,3,11.54%
ShipT_gui_complete.csv,v%pr_3,strong,-t,4,36.36%
ShipT_gui_complete.csv,v%pr_3,strong,-eth,5,45.45%
ShipT_gui_complete.csv,v%pr_3,strong,other,2,18.18%
ShipT_gui_complete.csv,v%pr_3,weak,-eth,9,21.43%
ShipT_gui_complete.csv,v%pr_3,weak,-t,9,21.43%
ShipT_gui_complete.csv,v%pr_3,weak,other,19,45.24%
ShipT_gui_complete.csv,v%pr_3,weak,-ede,2,4.76%
ShipT_gui_complete.csv,v%pr_3,weak,-e,1,2.38%
ShipT_gui_complete.csv,v%pr_3,weak,-de,2,4.76%
ShipT_gui_complete.csv,v%pr_3_neg,irregular,other,1,100.00%
ShipT_gui_complete.csv,v%pr_pl,irregular,-en,4,26.67%
ShipT_gui_complete.csv,v%pr_pl,irregular,-e,3,20.00%
ShipT_gui_complete.csv,v%pr_pl,irregular,other,6,40.00%
ShipT_gui_complete.csv,v%pr_pl,irregular,vowel,1,6.67%
ShipT_gui_complete.csv,v%pr_pl,irregular,-n,1,6.67%
ShipT_gui_complete.csv,v%pr_pl,weak,-e,3,21.43%
ShipT_gui_complete.csv,v%pr_pl,weak,other,5,35.71%
ShipT_gui_complete.csv,v%pr_pl,weak,-t,2,14.29%
ShipT_gui_complete.csv,v%pr_pl,weak,-en,1,7.14%
ShipT_gui_complete.csv,v%pr_pl,weak,-te,1,7.14%
ShipT_gui_complete.csv,v%pr_pl,weak,-n,2,14.29%
ShipT_gui_complete.csv,v%prp,strong,-ing,1,100.00%
ShipT_gui_complete.csv,v%prp_abs,strong,-ing,1,100.00%
ShipT_gui_complete.csv,v%pt_1,irregular,other,1,33.33%
ShipT_gui_complete.csv,v%pt_1,irregular,-de,1,33.33%
ShipT_gui_complete.csv,v%pt_1,irregular,-e,1,33.33%
ShipT_gui_complete.csv,v%pt_1,strong,other,1,100.00%
ShipT_gui_complete.csv,v%pt_1,weak,-te,2,66.67%
ShipT_gui_complete.csv,v%pt_1,weak,-d,1,33.33%
ShipT_gui_complete.csv,v%pt_3,irregular,other,27,81.82%
ShipT_gui_complete.csv,v%pt_3,irregular,-n,2,6.06%
ShipT_gui_complete.csv,v%pt_3,irregular,-e,3,9.09%
ShipT_gui_complete.csv,v%pt_3,irregular,-de,1,3.03%
ShipT_gui_complete.csv,v%pt_3,strong,-t,1,3.70%
ShipT_gui_complete.csv,v%pt_3,strong,other,9,33.33%
ShipT_gui_complete.csv,v%pt_3,strong,-d,17,62.96%
ShipT_gui_complete.csv,v%pt_3,weak,-d,5,31.25%
ShipT_gui_complete.csv,v%pt_3,weak,-te,6,37.50%
ShipT_gui_complete.csv,v%pt_3,weak,-de,3,18.75%
ShipT_gui_complete.csv,v%pt_3,weak,-ed,2,12.50%
ShipT_gui_complete.csv,v%pt_3_neg,irregular,-d,1,33.33%
ShipT_gui_complete.csv,v%pt_3_neg,irregular,other,2,66.67%
ShipT_gui_complete.csv,v%pt_pl,irregular,other,1,25.00%
ShipT_gui_complete.csv,v%pt_pl,irregular,-e,2,50.00%
ShipT_gui_complete.csv,v%pt_pl,irregular,-de,1,25.00%
ShipT_gui_complete.csv,v%pt_pl,weak,-de,2,40.00%
ShipT_gui_complete.csv,v%pt_pl,weak,-te,1,20.00%
ShipT_gui_complete.csv,v%pt_pl,weak,-d,1,20.00%
ShipT_gui_complete.csv,v%pt_pl,weak,-t,1,20.00%
WBT_gui_complete.csv,v%imp,irregular,-e,1,33.33%
WBT_gui_complete.csv,v%imp,irregular,vowel,1,33.33%
WBT_gui_complete.csv,v%imp,irregular,other,1,33.33%
WBT_gui_complete.csv,v%imp,strong,-t,3,42.86%
WBT_gui_complete.csv,v%imp,strong,other,3,42.86%
WBT_gui_complete.csv,v%imp,strong,-eth,1,14.29%
WBT_gui_complete.csv,v%imp,weak,other,6,50.00%
WBT_gui_complete.csv,v%imp,weak,-e,2,16.67%
WBT_gui_complete.csv,v%imp,weak,-t,1,8.33%
WBT_gui_complete.csv,v%imp,weak,-eth,2,16.67%
WBT_gui_complete.csv,v%imp,weak,-ede,1,8.33%
WBT_gui_complete.csv,v%inf,irregular,vowel,9,39.13%
WBT_gui_complete.csv,v%inf,irregular,-n,2,8.70%
WBT_gui_complete.csv,v%inf,irregular,-e,10,43.48%
WBT_gui_complete.csv,v%inf,irregular,-en,2,8.70%
WBT_gui_complete.csv,v%inf,strong,-e,7,46.67%
WBT_gui_complete.csv,v%inf,strong,-en,2,13.33%
WBT_gui_complete.csv,v%inf,strong,other,3,20.00%
WBT_gui_complete.csv,v%inf,strong,-de,2,13.33%
WBT_gui_complete.csv,v%inf,strong,-d,1,6.67%
WBT_gui_complete.csv,v%inf,weak,-n,7,26.92%
WBT_gui_complete.csv,v%inf,weak,-en,5,19.23%
WBT_gui_complete.csv,v%inf,weak,-e,6,23.08%
WBT_gui_complete.csv,v%inf,weak,other,4,15.38%
WBT_gui_complete.csv,v%inf,weak,-t,2,7.69%
WBT_gui_complete.csv,v%inf,weak,-et,1,3.85%
WBT_gui_complete.csv,v%inf,weak,-de,1,3.85%
WBT_gui_complete.csv,v%ppl,strong,-en,3,75.00%
WBT_gui_complete.csv,v%ppl,strong,other,1,25.00%
WBT_gui_complete.csv,v%ppl,weak,-t,2,13.33%
WBT_gui_complete.csv,v%ppl,weak,-ed,13,86.67%
WBT_gui_complete.csv,v%ppl_abs,weak,-ed,1,100.00%
WBT_gui_complete.csv,v%pr_1,irregular,other,8,61.54%
WBT_gui_complete.csv,v%pr_1,irregular,-n,1,7.69%
WBT_gui_complete.csv,v%pr_1,irregular,-e,2,15.38%
WBT_gui_complete.csv,v%pr_1,irregular,vowel,2,15.38%
WBT_gui_complete.csv,v%pr_1,strong,other,1,100.00%
WBT_gui_complete.csv,v%pr_1,weak,-t,4,26.67%
WBT_gui_complete.csv,v%pr_1,weak,other,8,53.33%
WBT_gui_complete.csv,v%pr_1,weak,-e,3,20.00%
WBT_gui_complete.csv,v%pr_1_neg,irregular,other,1,100.00%
WBT_gui_complete.csv,v%pr_2,irregular,-t,3,100.00%
WBT_gui_complete.csv,v%pr_2,strong,-est,1,100.00%
WBT_gui_complete.csv,v%pr_2,weak,-t,1,100.00%
WBT_gui_complete.csv,v%pr_2_pron,weak,other,1,100.00%
WBT_gui_complete.csv,v%pr_3,irregular,-n,3,6.12%
WBT_gui_complete.csv,v%pr_3,irregular,other,44,89.80%
WBT_gui_complete.csv,v%pr_3,irregular,-e,2,4.08%
WBT_gui_complete.csv,v%pr_3,strong,-eth,3,60.00%
WBT_gui_complete.csv,v%pr_3,strong,other,2,40.00%
WBT_gui_complete.csv,v%pr_3,weak,-eth,7,24.14%
WBT_gui_complete.csv,v%pr_3,weak,other,17,58.62%
WBT_gui_complete.csv,v%pr_3,weak,-t,3,10.34%
WBT_gui_complete.csv,v%pr_3,weak,-te,1,3.45%
WBT_gui_complete.csv,v%pr_3,weak,-de,1,3.45%
WBT_gui_complete.csv,v%pr_3_neg,irregular,other,3,100.00%
WBT_gui_complete.csv,v%pr_pl,irregular,-en,6,37.50%
WBT_gui_complete.csv,v%pr_pl,irregular,-e,6,37.50%
WBT_gui_complete.csv,v%pr_pl,irregular,other,3,18.75%
WBT_gui_complete.csv,v%pr_pl,irregular,-n,1,6.25%
WBT_gui_complete.csv,v%pr_pl,strong,-en,2,66.67%
WBT_gui_complete.csv,v%pr_pl,strong,-e,1,33.33%
WBT_gui_complete.csv,v%pr_pl,weak,other,9,42.86%
WBT_gui_complete.csv,v%pr_pl,weak,-en,7,33.33%
WBT_gui_complete.csv,v%pr_pl,weak,-n,4,19.05%
WBT_gui_complete.csv,v%pr_pl,weak,-e,1,4.76%
WBT_gui_complete.csv,v%pr_pl_neg,irregular,other,1,100.00%
WBT_gui_complete.csv,v%prp_abs,strong,-e,1,100.00%
WBT_gui_complete.csv,v%prp_abs,weak,-e,1,100.00%
WBT_gui_complete.csv,v%pt_1,irregular,-d,1,100.00%
WBT_gui_complete.csv,v%pt_1,weak,-t,1,50.00%
WBT_gui_complete.csv,v%pt_1,weak,-te,1,50.00%
WBT_gui_complete.csv,v%pt_1_neg,irregular,-d,1,100.00%
WBT_gui_complete.csv,v%pt_3,irregular,other,25,80.65%
WBT_gui_complete.csv,v%pt_3,irregular,-d,1,3.23%
WBT_gui_complete.csv,v%pt_3,irregular,-n,1,3.23%
WBT_gui_complete.csv,v%pt_3,irregular,-de,3,9.68%
WBT_gui_complete.csv,v%pt_3,irregular,-e,1,3.23%
WBT_gui_complete.csv,v%pt_3,strong,other,15,40.54%
WBT_gui_complete.csv,v%pt_3,strong,-d,21,56.76%
WBT_gui_complete.csv,v%pt_3,strong,-te,1,2.70%
WBT_gui_complete.csv,v%pt_3,weak,-ed,4,16.00%
WBT_gui_complete.csv,v%pt_3,weak,-te,7,28.00%
WBT_gui_complete.csv,v%pt_3,weak,-d,6,24.00%
WBT_gui_complete.csv,v%pt_3,weak,-de,6,24.00%
WBT_gui_complete.csv,v%pt_3,weak,-t,2,8.00%
WBT_gui_complete.csv,v%pt_3_neg,irregular,-de,1,33.33%
WBT_gui_complete.csv,v%pt_3_neg,irregular,other,2,66.67%
WBT_gui_complete.csv,v%pt_3_neg,weak,-te,1,100.00%
WBT_gui_complete.csv,v%pt_pl,irregular,-d,2,50.00%
WBT_gui_complete.csv,v%pt_pl,irregular,-en,1,25.00%
WBT_gui_complete.csv,v%pt_pl,irregular,-e,1,25.00%
WBT_gui_complete.csv,v%pt_pl,weak,-en,4,36.36%
WBT_gui_complete.csv,v%pt_pl,weak,-de,4,36.36%
WBT_gui_complete.csv,v%pt_pl,weak,-ed,1,9.09%
WBT_gui_complete.csv,v%pt_pl,weak,-te,2,18.18%
WBT_gui_complete.csv,v1&%inf,weak,-e,1,100.00%
MerPro_gui_complete.csv,v#adj%ppl,weak,-ed,1,100.00%
MerPro_gui_complete.csv,v%imp,weak,-e,1,100.00%
MerPro_gui_complete.csv,v%inf,weak,-en,1,50.00%
MerPro_gui_complete.csv,v%inf,weak,-e,1,50.00%
MerPro_gui_complete.csv,v%ppl,irregular,-en,1,100.00%
MerPro_gui_complete.csv,v%ppl,weak,-ed,3,100.00%
MerPro_gui_complete.csv,v%pr_1,strong,other,1,100.00%
MerPro_gui_complete.csv,v%pr_1,weak,other,3,50.00%
MerPro_gui_complete.csv,v%pr_1,weak,-e,3,50.00%
MerPro_gui_complete.csv,v%pr_3,irregular,-e,1,100.00%
MerPro_gui_complete.csv,v%pr_3,strong,-eth,1,100.00%
MerPro_gui_complete.csv,v%pr_3,weak,other,4,80.00%
MerPro_gui_complete.csv,v%pr_3,weak,-de,1,20.00%
MerPro_gui_complete.csv,v%pt_1,irregular,-de,1,50.00%
MerPro_gui_complete.csv,v%pt_1,irregular,-d,1,50.00%
MerPro_gui_complete.csv,v%pt_3,strong,-d,2,100.00%
MerPro_gui_complete.csv,v%pt_3,weak,-de,1,100.00%
LGW_gui_complete.csv,v#adj%ppl,weak,-ed,2,50.00%
LGW_gui_complete.csv,v#adj%ppl,weak,-te,1,25.00%
LGW_gui_complete.csv,v#adj%ppl,weak,-et,1,25.00%
LGW_gui_complete.csv,v#adj%prp,weak,-ing,2,100.00%
LGW_gui_complete.csv,v%imp,irregular,vowel,2,50.00%
LGW_gui_complete.csv,v%imp,irregular,-e,2,50.00%
LGW_gui_complete.csv,v%imp,strong,other,8,53.33%
LGW_gui_complete.csv,v%imp,strong,-t,4,26.67%
LGW_gui_complete.csv,v%imp,strong,-et,1,6.67%
LGW_gui_complete.csv,v%imp,strong,-e,1,6.67%
LGW_gui_complete.csv,v%imp,strong,-d,1,6.67%
LGW_gui_complete.csv,v%imp,weak,-eth,2,20.00%
LGW_gui_complete.csv,v%imp,weak,-e,4,40.00%
LGW_gui_complete.csv,v%imp,weak,-ed,1,10.00%
LGW_gui_complete.csv,v%imp,weak,other,1,10.00%
LGW_gui_complete.csv,v%imp,weak,-te,1,10.00%
LGW_gui_complete.csv,v%imp,weak,-d,1,10.00%
LGW_gui_complete.csv,v%inf,irregular,-e,36,55.38%
LGW_gui_complete.csv,v%inf,irregular,vowel,9,13.85%
LGW_gui_complete.csv,v%inf,irregular,-en,8,12.31%
LGW_gui_complete.csv,v%inf,irregular,-n,12,18.46%
LGW_gui_complete.csv,v%inf,strong,-en,18,38.30%
LGW_gui_complete.csv,v%inf,strong,-te,5,10.64%
LGW_gui_complete.csv,v%inf,strong,-e,23,48.94%
LGW_gui_complete.csv,v%inf,strong,vowel,1,2.13%
LGW_gui_complete.csv,v%inf,weak,-en,42,42.86%
LGW_gui_complete.csv,v%inf,weak,-e,35,35.71%
LGW_gui_complete.csv,v%inf,weak,-n,10,10.20%
LGW_gui_complete.csv,v%inf,weak,other,3,3.06%
LGW_gui_complete.csv,v%inf,weak,-te,6,6.12%
LGW_gui_complete.csv,v%inf,weak,-ede,2,2.04%
LGW_gui_complete.csv,v%ppl,irregular,-en,2,16.67%
LGW_gui_complete.csv,v%ppl,irregular,-n,9,75.00%
LGW_gui_complete.csv,v%ppl,irregular,-e,1,8.33%
LGW_gui_complete.csv,v%ppl,strong,-e,5,17.24%
LGW_gui_complete.csv,v%ppl,strong,-en,13,44.83%
LGW_gui_complete.csv,v%ppl,strong,-ed,1,3.45%
LGW_gui_complete.csv,v%ppl,strong,-n,8,27.59%
LGW_gui_complete.csv,v%ppl,strong,-d,1,3.45%
LGW_gui_complete.csv,v%ppl,strong,-t,1,3.45%
LGW_gui_complete.csv,v%ppl,weak,-t,16,19.51%
LGW_gui_complete.csv,v%ppl,weak,-ed,53,64.63%
LGW_gui_complete.csv,v%ppl,weak,-d,13,15.85%
LGW_gui_complete.csv,v%ppl_abs,strong,-ed,1,50.00%
LGW_gui_complete.csv,v%ppl_abs,strong,-e,1,50.00%
LGW_gui_complete.csv,v%ppl_abs,weak,vowel,1,8.33%
LGW_gui_complete.csv,v%ppl_abs,weak,-ed,11,91.67%
LGW_gui_complete.csv,v%pr_1,irregular,other,22,84.62%
LGW_gui_complete.csv,v%pr_1,irregular,-n,4,15.38%
LGW_gui_complete.csv,v%pr_1,strong,-et,2,33.33%
LGW_gui_complete.csv,v%pr_1,strong,-de,1,16.67%
LGW_gui_complete.csv,v%pr_1,strong,-e,2,33.33%
LGW_gui_complete.csv,v%pr_1,strong,-te,1,16.67%
LGW_gui_complete.csv,v%pr_1,weak,-e,21,47.73%
LGW_gui_complete.csv,v%pr_1,weak,other,15,34.09%
LGW_gui_complete.csv,v%pr_1,weak,-t,7,15.91%
LGW_gui_complete.csv,v%pr_1,weak,-te,1,2.27%
LGW_gui_complete.csv,v%pr_1_neg,irregular,other,2,100.00%
LGW_gui_complete.csv,v%pr_1_neg,weak,-t,2,100.00%
LGW_gui_complete.csv,v%pr_2,irregular,-t,5,83.33%
LGW_gui_complete.csv,v%pr_2,irregular,-e,1,16.67%
LGW_gui_complete.csv,v%pr_2,weak,-est,5,29.41%
LGW_gui_complete.csv,v%pr_2,weak,-t,9,52.94%
LGW_gui_complete.csv,v%pr_2,weak,other,3,17.65%
LGW_gui_complete.csv,v%pr_2_neg,irregular,-t,1,100.00%
LGW_gui_complete.csv,v%pr_2_pron,weak,other,3,100.00%
LGW_gui_complete.csv,v%pr_3,irregular,other,147,83.05%
LGW_gui_complete.csv,v%pr_3,irregular,-e,21,11.86%
LGW_gui_complete.csv,v%pr_3,irregular,-n,7,3.95%
LGW_gui_complete.csv,v%pr_3,irregular,vowel,2,1.13%
LGW_gui_complete.csv,v%pr_3,strong,-eth,24,70.59%
LGW_gui_complete.csv,v%pr_3,strong,-e,3,8.82%
LGW_gui_complete.csv,v%pr_3,strong,-t,5,14.71%
LGW_gui_complete.csv,v%pr_3,strong,other,2,5.88%
LGW_gui_complete.csv,v%pr_3,weak,-eth,69,28.51%
LGW_gui_complete.csv,v%pr_3,weak,-t,11,4.55%
LGW_gui_complete.csv,v%pr_3,weak,other,146,60.33%
LGW_gui_complete.csv,v%pr_3,weak,-e,7,2.89%
LGW_gui_complete.csv,v%pr_3,weak,-te,6,2.48%
LGW_gui_complete.csv,v%pr_3,weak,-ede,1,0.41%
LGW_gui_complete.csv,v%pr_3,weak,-d,1,0.41%
LGW_gui_complete.csv,v%pr_3,weak,-de,1,0.41%
LGW_gui_complete.csv,v%pr_3_neg,irregular,other,9,100.00%
LGW_gui_complete.csv,v%pr_pl,irregular,-n,5,11.90%
LGW_gui_complete.csv,v%pr_pl,irregular,other,9,21.43%
LGW_gui_complete.csv,v%pr_pl,irregular,-en,17,40.48%
LGW_gui_complete.csv,v%pr_pl,irregular,-e,10,23.81%
LGW_gui_complete.csv,v%pr_pl,irregular,vowel,1,2.38%
LGW_gui_complete.csv,v%pr_pl,strong,-eth,1,7.69%
LGW_gui_complete.csv,v%pr_pl,strong,-en,7,53.85%
LGW_gui_complete.csv,v%pr_pl,strong,-e,4,30.77%
LGW_gui_complete.csv,v%pr_pl,strong,-te,1,7.69%
LGW_gui_complete.csv,v%pr_pl,weak,-en,12,23.53%
LGW_gui_complete.csv,v%pr_pl,weak,other,19,37.25%
LGW_gui_complete.csv,v%pr_pl,weak,-n,12,23.53%
LGW_gui_complete.csv,v%pr_pl,weak,-e,4,7.84%
LGW_gui_complete.csv,v%pr_pl,weak,-eth,1,1.96%
LGW_gui_complete.csv,v%pr_pl,weak,-te,3,5.88%
LGW_gui_complete.csv,v%prp,weak,-ing,1,100.00%
LGW_gui_complete.csv,v%prp_abs,strong,-ing,2,66.67%
LGW_gui_complete.csv,v%prp_abs,strong,-e,1,33.33%
LGW_gui_complete.csv,v%prp_abs,weak,-ing,4,100.00%
LGW_gui_complete.csv,v%pt_1,irregular,other,6,66.67%
LGW_gui_complete.csv,v%pt_1,irregular,-de,2,22.22%
LGW_gui_complete.csv,v%pt_1,irregular,-e,1,11.11%
LGW_gui_complete.csv,v%pt_1,strong,-e,1,100.00%
LGW_gui_complete.csv,v%pt_1,weak,-d,4,36.36%
LGW_gui_complete.csv,v%pt_1,weak,-de,1,9.09%
LGW_gui_complete.csv,v%pt_1,weak,-te,4,36.36%
LGW_gui_complete.csv,v%pt_1,weak,-ed,2,18.18%
LGW_gui_complete.csv,v%pt_1_neg,irregular,-de,1,50.00%
LGW_gui_complete.csv,v%pt_1_neg,irregular,-d,1,50.00%
LGW_gui_complete.csv,v%pt_2,irregular,-est,2,50.00%
LGW_gui_complete.csv,v%pt_2,irregular,other,1,25.00%
LGW_gui_complete.csv,v%pt_2,irregular,-e,1,25.00%
LGW_gui_complete.csv,v%pt_2,strong,-e,1,100.00%
LGW_gui_complete.csv,v%pt_2,weak,-est,7,100.00%
LGW_gui_complete.csv,v%pt_3,irregular,other,126,69.23%
LGW_gui_complete.csv,v%pt_3,irregular,-e,14,7.69%
LGW_gui_complete.csv,v%pt_3,irregular,-n,23,12.64%
LGW_gui_complete.csv,v%pt_3,irregular,-de,17,9.34%
LGW_gui_complete.csv,v%pt_3,irregular,-d,2,1.10%
LGW_gui_complete.csv,v%pt_3,strong,other,58,44.62%
LGW_gui_complete.csv,v%pt_3,strong,-d,43,33.08%
LGW_gui_complete.csv,v%pt_3,strong,-et,8,6.15%
LGW_gui_complete.csv,v%pt_3,strong,-t,7,5.38%
LGW_gui_complete.csv,v%pt_3,strong,-n,6,4.62%
LGW_gui_complete.csv,v%pt_3,strong,-e,2,1.54%
LGW_gui_complete.csv,v%pt_3,strong,-ede,1,0.77%
LGW_gui_complete.csv,v%pt_3,strong,-te,5,3.85%
LGW_gui_complete.csv,v%pt_3,weak,-d,19,13.29%
LGW_gui_complete.csv,v%pt_3,weak,-t,8,5.59%
LGW_gui_complete.csv,v%pt_3,weak,-te,45,31.47%
LGW_gui_complete.csv,v%pt_3,weak,-ede,1,0.70%
LGW_gui_complete.csv,v%pt_3,weak,-ed,27,18.88%
LGW_gui_complete.csv,v%pt_3,weak,-de,40,27.97%
LGW_gui_complete.csv,v%pt_3,weak,-et,1,0.70%
LGW_gui_complete.csv,v%pt_3,weak,other,2,1.40%
LGW_gui_complete.csv,v%pt_3_neg,irregular,other,9,75.00%
LGW_gui_complete.csv,v%pt_3_neg,irregular,-e,3,25.00%
LGW_gui_complete.csv,v%pt_3_neg,weak,-te,1,100.00%
LGW_gui_complete.csv,v%pt_pl,irregular,-en,7,35.00%
LGW_gui_complete.csv,v%pt_pl,irregular,-e,6,30.00%
LGW_gui_complete.csv,v%pt_pl,irregular,-de,3,15.00%
LGW_gui_complete.csv,v%pt_pl,irregular,-d,4,20.00%
LGW_gui_complete.csv,v%pt_pl,strong,-en,3,60.00%
LGW_gui_complete.csv,v%pt_pl,strong,other,1,20.00%
LGW_gui_complete.csv,v%pt_pl,strong,-de,1,20.00%
LGW_gui_complete.csv,v%pt_pl,weak,-en,10,35.71%
LGW_gui_complete.csv,v%pt_pl,weak,-te,8,28.57%
LGW_gui_complete.csv,v%pt_pl,weak,-e,1,3.57%
LGW_gui_complete.csv,v%pt_pl,weak,-d,4,14.29%
LGW_gui_complete.csv,v%pt_pl,weak,-de,3,10.71%
LGW_gui_complete.csv,v%pt_pl,weak,-et,1,3.57%
LGW_gui_complete.csv,v%pt_pl,weak,-ed,1,3.57%
FriPro_gui_complete.csv,v#adj%prp,weak,-ing,1,100.00%
FriPro_gui_complete.csv,v%imp,strong,-t,1,100.00%
FriPro_gui_complete.csv,v%imp,weak,-eth,1,50.00%
FriPro_gui_complete.csv,v%imp,weak,other,1,50.00%
FriPro_gui_complete.csv,v%inf,irregular,-e,2,100.00%
FriPro_gui_complete.csv,v%inf,strong,-en,1,50.00%
FriPro_gui_complete.csv,v%inf,strong,-e,1,50.00%
FriPro_gui_complete.csv,v%inf,weak,-e,2,50.00%
FriPro_gui_complete.csv,v%inf,weak,other,1,25.00%
FriPro_gui_complete.csv,v%inf,weak,-en,1,25.00%
FriPro_gui_complete.csv,v%ppl,weak,-d,1,100.00%
FriPro_gui_complete.csv,v%pr_1,irregular,other,1,100.00%
FriPro_gui_complete.csv,v%pr_1,weak,other,1,100.00%
FriPro_gui_complete.csv,v%pr_3,irregular,other,2,100.00%
FriPro_gui_complete.csv,v%pr_3,strong,-e,1,50.00%
FriPro_gui_complete.csv,v%pr_3,strong,other,1,50.00%
FriPro_gui_complete.csv,v%pr_3,weak,-eth,2,40.00%
FriPro_gui_complete.csv,v%pr_3,weak,-e,1,20.00%
FriPro_gui_complete.csv,v%pr_3,weak,other,1,20.00%
FriPro_gui_complete.csv,v%pr_3,weak,-t,1,20.00%
FriPro_gui_complete.csv,v%pr_pl,strong,-en,1,100.00%
FriPro_gui_complete.csv,v%pr_pl,weak,-n,2,66.67%
FriPro_gui_complete.csv,v%pr_pl,weak,other,1,33.33%
FriPro_gui_complete.csv,v%pt_1,weak,-de,1,100.00%
FriPro_gui_complete.csv,v%pt_3,strong,other,1,33.33%
FriPro_gui_complete.csv,v%pt_3,strong,-d,2,66.67%
FriPro_gui_complete.csv,v%pt_pl,weak,-d,1,100.00%
FriPro_gui_complete.csv,v1#adj%prp,weak,-ing,1,100.00%
TC2_gui_complete.csv,v#adj%ppl,weak,-ed,4,100.00%
TC2_gui_complete.csv,v%imp,irregular,vowel,10,66.67%
TC2_gui_complete.csv,v%imp,irregular,-eth,2,13.33%
TC2_gui_complete.csv,v%imp,irregular,other,1,6.67%
TC2_gui_complete.csv,v%imp,irregular,-n,1,6.67%
TC2_gui_complete.csv,v%imp,irregular,-e,1,6.67%
TC2_gui_complete.csv,v%imp,strong,-t,20,40.00%
TC2_gui_complete.csv,v%imp,strong,-eth,4,8.00%
TC2_gui_complete.csv,v%imp,strong,other,10,20.00%
TC2_gui_complete.csv,v%imp,strong,-d,7,14.00%
TC2_gui_complete.csv,v%imp,strong,-e,7,14.00%
TC2_gui_complete.csv,v%imp,strong,-de,2,4.00%
TC2_gui_complete.csv,v%imp,weak,-eth,13,30.95%
TC2_gui_complete.csv,v%imp,weak,other,20,47.62%
TC2_gui_complete.csv,v%imp,weak,-t,2,4.76%
TC2_gui_complete.csv,v%imp,weak,-e,5,11.90%
TC2_gui_complete.csv,v%imp,weak,-d,2,4.76%
TC2_gui_complete.csv,v%inf,irregular,-n,14,22.58%
TC2_gui_complete.csv,v%inf,irregular,-e,27,43.55%
TC2_gui_complete.csv,v%inf,irregular,-en,6,9.68%
TC2_gui_complete.csv,v%inf,irregular,vowel,15,24.19%
TC2_gui_complete.csv,v%inf,strong,-e,17,47.22%
TC2_gui_complete.csv,v%inf,strong,other,2,5.56%
TC2_gui_complete.csv,v%inf,strong,-en,10,27.78%
TC2_gui_complete.csv,v%inf,strong,-de,4,11.11%
TC2_gui_complete.csv,v%inf,strong,-te,3,8.33%
TC2_gui_complete.csv,v%inf,weak,-e,26,34.21%
TC2_gui_complete.csv,v%inf,weak,-en,38,50.00%
