"With this Chanoun I dwelt have seven yeer,",||,"¶With this Chanoun I dwelt have seven yeer,"
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,With,this,Chanoun,I,dwelt,have,seven,yeer
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,u,S,uS,u,S,ux,Su,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,with@prep,this@gram_adj,canoun@n2,ich@pron%nom,dwellen@v%ppl,haven@v%pr_1,seven@num_adj,yer@n
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,With,this,Chanoun,I,dwelt,have,seven,yeer
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,u,S,uS,u,S,ux,Su,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 720,,green,10,with@prep,this@gram_adj,canoun@n2,ich@pron%nom,dwellen@v%ppl,haven@v%pr_1,seven@num_adj,yer@n

And of his science am I never the neer.,||,And of his science am I never the neer.°
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,And,of,his,science,am,I,never,the,neer
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,u,S,u,Sux,S,u,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,and@conj,of@prep,his@pron1%gen,science@n,ben@v%pr_1,ich@pron%nom,never@adv,the@adv,nerre@adj%comp
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,And,of,his,science,am,I,never,the,neer
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,u,S,u,Sux,S,u,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 721,,green,10,and@conj,of@prep,his@pron1%gen,science@n,ben@v%pr_1,ich@pron%nom,never@adv,the@adv,nerre@adj%comp

"Al that I hadde I have lost therby,",||,"Al that I hadde, I have ylost therby;"
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,Al,that,I,hadde,I,have,lost,therby
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,u,S,u,Sx,u,Su,S,uS
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,al@gram_adjas_n,that@pron,ich@pron%nom,haven@v%pt_1,ich@pron%nom,haven@v%pr_1,losen@v2%ppl,ther-bi@adv
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,Al,that,I,hadde,I,have,ylost,therby
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,u,S,u,Sx,u,Sx,uS,uS
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 722,,green,10,al@gram_adjas_n,that@pron,ich@pron%nom,haven@v%pt_1,ich@pron%nom,haven@v%pr_1,losen@v2%ppl,ther-bi@adv

"And, God woot, so hath many mo than I.",||,"And God wot,° so hath many mo° than I."
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,And,God,woot,so,hath,many,mo,than,I
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,u,S,u,S,u,Su,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,and@conj,god@n1#propn,witen@v1%pr_3,so@adv,haven@v%pr_3,mani@gram_adj,mo@n,than@conj,ich@pron%nom
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,And,God,wot,so,hath,many,mo,than,I
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,u,S,u,S,u,Su,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 723,,green,10,and@conj,god@n1#propn,witen@v1%pr_3,so@adv,haven@v%pr_3,mani@gram_adj,mo@n,than@conj,ich@pron%nom

Ther I was wont to be right fressh and gay,||,Ther° I was wont° to be right fresh and gay
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,Ther,I,was,wont,to,be,right,fressh,and,gay
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,u,S,u,S,u,S,u,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,ther@adv,ich@pron%nom,ben@v%pt_1,wonen@v1%ppl,to@part,ben@v%inf,righte@adv,fresh@adj,and@conj,gai@adj
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,Ther,I,was,wont,to,be,right,fresh,and,gay
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,u,S,u,S,u,S,u,S,u,S
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 724,,green,10,ther@adv,ich@pron%nom,ben@v%pt_1,wonen@v1%ppl,to@part,ben@v%inf,righte@adv,fresh@adj,and@conj,gai@adj

"Of clothyng and of oother good array,",||,"Of clothing and of other good array,"
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 725,,green,10,Of,clothyng,and,of,oother,good,array
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 725,,green,10,u,Su,S,u,Su,S,uS
data/riverside_cats/CYT_riv.cat,data/oxford_txts/CYT_oxford.txt,data/csvs/CYT,The Canon's Yeoman's Tale 725,,green,10,of@prep,clothing@ger,and@conj,of@prep,other@gram_adj,god@adj,arrai@n
