Source_File,Tag,Ending,Count,Percent
RvPro_gui_complete.csv,v%pr_1,-ede,1,20.00%
RvPro_gui_complete.csv,v%pr_1,other,4,80.00%
RvPro_gui_complete.csv,v%pr_pl,-e,4,44.44%
RvPro_gui_complete.csv,v%pr_pl,other,5,55.56%
RvPro_gui_complete.csv,ger,other,2,100.00%
RvPro_gui_complete.csv,v%imp,other,1,50.00%
RvPro_gui_complete.csv,v%imp,-e,1,50.00%
Thop_gui_complete.csv,v%imp,-eth,3,60.00%
Thop_gui_complete.csv,v%imp,vowel,1,20.00%
Thop_gui_complete.csv,v%imp,-de,1,20.00%
Thop_gui_complete.csv,v%pr_1,other,5,50.00%
Thop_gui_complete.csv,v%pr_1,-e,5,50.00%
Thop_gui_complete.csv,v%inf,-e,17,65.38%
Thop_gui_complete.csv,v%inf,-de,4,15.38%
Thop_gui_complete.csv,v%inf,other,1,3.85%
Thop_gui_complete.csv,v%inf,-te,3,11.54%
Thop_gui_complete.csv,v%inf,-en,1,3.85%
Thop_gui_complete.csv,v%pt_3,other,17,51.52%
Thop_gui_complete.csv,v%pt_3,-te,5,15.15%
Thop_gui_complete.csv,v%pt_3,-de,6,18.18%
Thop_gui_complete.csv,v%pt_3,-e,2,6.06%
Thop_gui_complete.csv,v%pt_3,-ed,1,3.03%
Thop_gui_complete.csv,v%pt_3,-d,2,6.06%
Thop_gui_complete.csv,v%ppl,other,2,66.67%
Thop_gui_complete.csv,v%ppl,-e,1,33.33%
Thop_gui_complete.csv,v%pr_3,other,13,54.17%
Thop_gui_complete.csv,v%pr_3,-eth,7,29.17%
Thop_gui_complete.csv,v%pr_3,-e,2,8.33%
Thop_gui_complete.csv,v%pr_3,-de,2,8.33%
Thop_gui_complete.csv,ger,other,2,40.00%
Thop_gui_complete.csv,ger,-e,3,60.00%
Thop_gui_complete.csv,v%pr_pl,-e,1,33.33%
Thop_gui_complete.csv,v%pr_pl,-en,2,66.67%
Thop_gui_complete.csv,v%pr_2,-t,2,100.00%
Thop_gui_complete.csv,v%pt_pl,-te,1,100.00%
Thop_gui_complete.csv,v1#adj%ppl,-de,1,100.00%
Thop_gui_complete.csv,v%pt_3_neg,-de,1,100.00%
FranT_gui_complete.csv,v%pr_3,other,93,58.13%
FranT_gui_complete.csv,v%pr_3,-eth,45,28.12%
FranT_gui_complete.csv,v%pr_3,-e,14,8.75%
FranT_gui_complete.csv,v%pr_3,-te,2,1.25%
FranT_gui_complete.csv,v%pr_3,vowel,2,1.25%
FranT_gui_complete.csv,v%pr_3,-t,3,1.88%
FranT_gui_complete.csv,v%pr_3,-ede,1,0.62%
FranT_gui_complete.csv,v%pt_3,-e,11,4.44%
FranT_gui_complete.csv,v%pt_3,-te,29,11.69%
FranT_gui_complete.csv,v%pt_3,-de,78,31.45%
FranT_gui_complete.csv,v%pt_3,-ed,18,7.26%
FranT_gui_complete.csv,v%pt_3,-t,3,1.21%
FranT_gui_complete.csv,v%pt_3,other,80,32.26%
FranT_gui_complete.csv,v%pt_3,-d,29,11.69%
FranT_gui_complete.csv,v%ppl,-e,11,11.22%
FranT_gui_complete.csv,v%ppl,-ed,26,26.53%
FranT_gui_complete.csv,v%ppl,other,23,23.47%
FranT_gui_complete.csv,v%ppl,-en,8,8.16%
FranT_gui_complete.csv,v%ppl,-t,12,12.24%
FranT_gui_complete.csv,v%ppl,-d,12,12.24%
FranT_gui_complete.csv,v%ppl,vowel,3,3.06%
FranT_gui_complete.csv,v%ppl,-de,3,3.06%
FranT_gui_complete.csv,v%inf,-e,124,59.90%
FranT_gui_complete.csv,v%inf,-ede,1,0.48%
FranT_gui_complete.csv,v%inf,-en,30,14.49%
FranT_gui_complete.csv,v%inf,other,17,8.21%
FranT_gui_complete.csv,v%inf,vowel,10,4.83%
FranT_gui_complete.csv,v%inf,-de,14,6.76%
FranT_gui_complete.csv,v%inf,-te,11,5.31%
FranT_gui_complete.csv,v%pr_pl,-e,19,25.33%
FranT_gui_complete.csv,v%pr_pl,-en,14,18.67%
FranT_gui_complete.csv,v%pr_pl,other,37,49.33%
FranT_gui_complete.csv,v%pr_pl,vowel,2,2.67%
FranT_gui_complete.csv,v%pr_pl,-t,2,2.67%
FranT_gui_complete.csv,v%pr_pl,-de,1,1.33%
FranT_gui_complete.csv,v%pr_1,other,29,49.15%
FranT_gui_complete.csv,v%pr_1,-e,23,38.98%
FranT_gui_complete.csv,v%pr_1,-t,5,8.47%
FranT_gui_complete.csv,v%pr_1,-te,2,3.39%
FranT_gui_complete.csv,v%imp,-e,13,38.24%
FranT_gui_complete.csv,v%imp,-eth,10,29.41%
FranT_gui_complete.csv,v%imp,other,5,14.71%
FranT_gui_complete.csv,v%imp,-t,4,11.76%
FranT_gui_complete.csv,v%imp,vowel,2,5.88%
FranT_gui_complete.csv,ger,other,5,100.00%
FranT_gui_complete.csv,v%pr_2,-t,4,66.67%
FranT_gui_complete.csv,v%pr_2,-e,1,16.67%
FranT_gui_complete.csv,v%pr_2,other,1,16.67%
FranT_gui_complete.csv,v%pr_3_neg,other,2,100.00%
FranT_gui_complete.csv,v#adj%ppl,-ed,4,80.00%
FranT_gui_complete.csv,v#adj%ppl,-t,1,20.00%
FranT_gui_complete.csv,v%pt_2,-t,2,50.00%
FranT_gui_complete.csv,v%pt_2,-e,2,50.00%
FranT_gui_complete.csv,v%pt_pl,-e,14,31.11%
FranT_gui_complete.csv,v%pt_pl,-en,9,20.00%
FranT_gui_complete.csv,v%pt_pl,-de,10,22.22%
FranT_gui_complete.csv,v%pt_pl,-te,8,17.78%
FranT_gui_complete.csv,v%pt_pl,-ed,2,4.44%
FranT_gui_complete.csv,v%pt_pl,vowel,1,2.22%
FranT_gui_complete.csv,v%pt_pl,other,1,2.22%
FranT_gui_complete.csv,v#adj%prp,-e,1,100.00%
FranT_gui_complete.csv,v%pt_1,-de,3,37.50%
FranT_gui_complete.csv,v%pt_1,-e,1,12.50%
FranT_gui_complete.csv,v%pt_1,-te,3,37.50%
FranT_gui_complete.csv,v%pt_1,-ed,1,12.50%
FranT_gui_complete.csv,v%pt_3_neg,-te,1,33.33%
FranT_gui_complete.csv,v%pt_3_neg,other,1,33.33%
FranT_gui_complete.csv,v%pt_3_neg,-de,1,33.33%
FranT_gui_complete.csv,v%pr_2_pron,other,2,100.00%
FranT_gui_complete.csv,v%prp_abs,-e,2,100.00%
FranT_gui_complete.csv,v%ppl_abs,other,1,33.33%
FranT_gui_complete.csv,v%ppl_abs,-ed,1,33.33%
FranT_gui_complete.csv,v%ppl_abs,-et,1,33.33%
FranT_gui_complete.csv,v2#adj%ppl,-ed,1,100.00%
ParsPro_gui_complete.csv,v%ppl,-ed,4,80.00%
ParsPro_gui_complete.csv,v%ppl,-t,1,20.00%
ParsPro_gui_complete.csv,v%pt_3,other,4,33.33%
ParsPro_gui_complete.csv,v%pt_3,-e,1,8.33%
ParsPro_gui_complete.csv,v%pt_3,-de,3,25.00%
ParsPro_gui_complete.csv,v%pt_3,-d,3,25.00%
ParsPro_gui_complete.csv,v%pt_3,-te,1,8.33%
ParsPro_gui_complete.csv,v%pt_3_neg,other,1,100.00%
ParsPro_gui_complete.csv,v%pr_1,-e,6,35.29%
ParsPro_gui_complete.csv,v%pr_1,other,10,58.82%
ParsPro_gui_complete.csv,v%pr_1,-t,1,5.88%
ParsPro_gui_complete.csv,v%inf,-e,9,60.00%
ParsPro_gui_complete.csv,v%inf,-en,2,13.33%
ParsPro_gui_complete.csv,v%inf,vowel,2,13.33%
ParsPro_gui_complete.csv,v%inf,-te,1,6.67%
ParsPro_gui_complete.csv,v%inf,-de,1,6.67%
ParsPro_gui_complete.csv,v%pr_3,other,2,16.67%
ParsPro_gui_complete.csv,v%pr_3,-e,2,16.67%
ParsPro_gui_complete.csv,v%pr_3,-eth,3,25.00%
ParsPro_gui_complete.csv,v%pr_3,-t,3,25.00%
ParsPro_gui_complete.csv,v%pr_3,-de,2,16.67%
ParsPro_gui_complete.csv,v%pr_pl,other,3,50.00%
ParsPro_gui_complete.csv,v%pr_pl,-en,1,16.67%
ParsPro_gui_complete.csv,v%pr_pl,-e,2,33.33%
ParsPro_gui_complete.csv,v%imp,other,2,25.00%
ParsPro_gui_complete.csv,v%imp,-eth,5,62.50%
ParsPro_gui_complete.csv,v%imp,-e,1,12.50%
ParsPro_gui_complete.csv,v%pr_2,-e,3,75.00%
ParsPro_gui_complete.csv,v%pr_2,-t,1,25.00%
ParsPro_gui_complete.csv,v%pt_2,-t,1,100.00%
ParsPro_gui_complete.csv,v%ppl_abs,-d,1,100.00%
ParsPro_gui_complete.csv,v1&%pr_pl,-en,1,100.00%
TC4_gui_complete.csv,v%pr_3,-eth,58,14.46%
TC4_gui_complete.csv,v%pr_3,-e,38,9.48%
TC4_gui_complete.csv,v%pr_3,other,255,63.59%
TC4_gui_complete.csv,v%pr_3,-t,31,7.73%
TC4_gui_complete.csv,v%pr_3,-et,1,0.25%
TC4_gui_complete.csv,v%pr_3,-te,8,2.00%
TC4_gui_complete.csv,v%pr_3,-ede,3,0.75%
TC4_gui_complete.csv,v%pr_3,-de,6,1.50%
TC4_gui_complete.csv,v%pr_3,vowel,1,0.25%
TC4_gui_complete.csv,v%ppl,-ed,50,30.86%
TC4_gui_complete.csv,v%ppl,-e,22,13.58%
TC4_gui_complete.csv,v%ppl,-t,37,22.84%
TC4_gui_complete.csv,v%ppl,-en,7,4.32%
TC4_gui_complete.csv,v%ppl,-d,15,9.26%
TC4_gui_complete.csv,v%ppl,other,22,13.58%
TC4_gui_complete.csv,v%ppl,-de,7,4.32%
TC4_gui_complete.csv,v%ppl,-et,1,0.62%
TC4_gui_complete.csv,v%ppl,vowel,1,0.62%
TC4_gui_complete.csv,v%inf,-e,301,51.90%
TC4_gui_complete.csv,v%inf,-ede,10,1.72%
TC4_gui_complete.csv,v%inf,-te,35,6.03%
TC4_gui_complete.csv,v%inf,-en,100,17.24%
TC4_gui_complete.csv,v%inf,-de,54,9.31%
TC4_gui_complete.csv,v%inf,other,55,9.48%
TC4_gui_complete.csv,v%inf,vowel,24,4.14%
TC4_gui_complete.csv,v%inf,-t,1,0.17%
TC4_gui_complete.csv,v%pt_3,-te,73,22.60%
TC4_gui_complete.csv,v%pt_3,other,110,34.06%
TC4_gui_complete.csv,v%pt_3,-de,91,28.17%
TC4_gui_complete.csv,v%pt_3,-et,1,0.31%
TC4_gui_complete.csv,v%pt_3,-d,28,8.67%
TC4_gui_complete.csv,v%pt_3,-t,4,1.24%
TC4_gui_complete.csv,v%pt_3,-e,10,3.10%
TC4_gui_complete.csv,v%pt_3,-ed,5,1.55%
TC4_gui_complete.csv,v%pt_3,-ede,1,0.31%
TC4_gui_complete.csv,v%pr_1,-te,5,3.23%
TC4_gui_complete.csv,v%pr_1,-e,57,36.77%
TC4_gui_complete.csv,v%pr_1,other,78,50.32%
TC4_gui_complete.csv,v%pr_1,vowel,5,3.23%
TC4_gui_complete.csv,v%pr_1,-ede,2,1.29%
TC4_gui_complete.csv,v%pr_1,-de,3,1.94%
TC4_gui_complete.csv,v%pr_1,-t,5,3.23%
TC4_gui_complete.csv,v%pr_pl,-en,37,25.52%
TC4_gui_complete.csv,v%pr_pl,-e,35,24.14%
TC4_gui_complete.csv,v%pr_pl,other,57,39.31%
TC4_gui_complete.csv,v%pr_pl,-ede,3,2.07%
TC4_gui_complete.csv,v%pr_pl,-d,1,0.69%
TC4_gui_complete.csv,v%pr_pl,-de,4,2.76%
TC4_gui_complete.csv,v%pr_pl,vowel,2,1.38%
TC4_gui_complete.csv,v%pr_pl,-t,4,2.76%
TC4_gui_complete.csv,v%pr_pl,-te,2,1.38%
TC4_gui_complete.csv,v%pt_pl,-te,13,24.53%
TC4_gui_complete.csv,v%pt_pl,-en,23,43.40%
TC4_gui_complete.csv,v%pt_pl,-e,5,9.43%
TC4_gui_complete.csv,v%pt_pl,-de,9,16.98%
TC4_gui_complete.csv,v%pt_pl,-d,2,3.77%
TC4_gui_complete.csv,v%pt_pl,-ed,1,1.89%
TC4_gui_complete.csv,v#adj%ppl,-ed,5,71.43%
TC4_gui_complete.csv,v#adj%ppl,-t,1,14.29%
TC4_gui_complete.csv,v#adj%ppl,-en,1,14.29%
TC4_gui_complete.csv,v1#adj%ppl,-te,1,50.00%
TC4_gui_complete.csv,v1#adj%ppl,-de,1,50.00%
TC4_gui_complete.csv,v%pt_1,other,7,26.92%
TC4_gui_complete.csv,v%pt_1,-te,4,15.38%
TC4_gui_complete.csv,v%pt_1,-e,1,3.85%
TC4_gui_complete.csv,v%pt_1,-de,10,38.46%
TC4_gui_complete.csv,v%pt_1,-ede,1,3.85%
TC4_gui_complete.csv,v%pt_1,-t,2,7.69%
TC4_gui_complete.csv,v%pt_1,-ed,1,3.85%
TC4_gui_complete.csv,v%imp,-e,18,20.22%
TC4_gui_complete.csv,v%imp,vowel,8,8.99%
TC4_gui_complete.csv,v%imp,-t,16,17.98%
TC4_gui_complete.csv,v%imp,-te,3,3.37%
TC4_gui_complete.csv,v%imp,-eth,18,20.22%
TC4_gui_complete.csv,v%imp,-d,4,4.49%
TC4_gui_complete.csv,v%imp,other,22,24.72%
TC4_gui_complete.csv,v%pt_3_neg,-de,3,30.00%
TC4_gui_complete.csv,v%pt_3_neg,-te,4,40.00%
TC4_gui_complete.csv,v%pt_3_neg,other,1,10.00%
TC4_gui_complete.csv,v%pt_3_neg,-e,2,20.00%
TC4_gui_complete.csv,ger,other,8,34.78%
TC4_gui_complete.csv,ger,-e,15,65.22%
TC4_gui_complete.csv,v%pr_3_neg,other,14,100.00%
TC4_gui_complete.csv,v%ppl_abs,-ed,5,31.25%
TC4_gui_complete.csv,v%ppl_abs,-e,1,6.25%
TC4_gui_complete.csv,v%ppl_abs,other,2,12.50%
TC4_gui_complete.csv,v%ppl_abs,-en,4,25.00%
TC4_gui_complete.csv,v%ppl_abs,-t,1,6.25%
TC4_gui_complete.csv,v%ppl_abs,-de,3,18.75%
TC4_gui_complete.csv,v%pr_2_neg_pron,other,4,100.00%
TC4_gui_complete.csv,v%pt_2_pron,other,2,100.00%
TC4_gui_complete.csv,v%pr_2,-t,38,80.85%
TC4_gui_complete.csv,v%pr_2,-e,5,10.64%
TC4_gui_complete.csv,v%pr_2,vowel,3,6.38%
TC4_gui_complete.csv,v%pr_2,-de,1,2.13%
TC4_gui_complete.csv,v%pr_2_pron,other,19,95.00%
TC4_gui_complete.csv,v%pr_2_pron,-t,1,5.00%
TC4_gui_complete.csv,v%pt_2,-t,3,75.00%
TC4_gui_complete.csv,v%pt_2,other,1,25.00%
TC4_gui_complete.csv,v%pr_2_neg,-t,3,100.00%
TC4_gui_complete.csv,v%prp_abs,other,2,66.67%
TC4_gui_complete.csv,v%prp_abs,-e,1,33.33%
TC4_gui_complete.csv,v1&%pr_3,-eth,1,100.00%
TC4_gui_complete.csv,v%pr_1_neg,other,1,33.33%
TC4_gui_complete.csv,v%pr_1_neg,-t,2,66.67%
TC4_gui_complete.csv,v#adj%prp,-e,2,66.67%
TC4_gui_complete.csv,v#adj%prp,other,1,33.33%
TC4_gui_complete.csv,v%pt_1_neg,-de,2,66.67%
TC4_gui_complete.csv,v%pt_1_neg,other,1,33.33%
TC4_gui_complete.csv,v2#adj%ppl,-t,1,100.00%
MilT_gui_complete.csv,v%pt_3,other,86,38.91%
MilT_gui_complete.csv,v%pt_3,-d,30,13.57%
MilT_gui_complete.csv,v%pt_3,-de,65,29.41%
MilT_gui_complete.csv,v%pt_3,-te,20,9.05%
MilT_gui_complete.csv,v%pt_3,-ede,2,0.90%
MilT_gui_complete.csv,v%pt_3,-ed,10,4.52%
MilT_gui_complete.csv,v%pt_3,-e,5,2.26%
MilT_gui_complete.csv,v%pt_3,-et,1,0.45%
MilT_gui_complete.csv,v%pt_3,-t,2,0.90%
MilT_gui_complete.csv,v%ppl,-ed,10,18.18%
MilT_gui_complete.csv,v%ppl,-t,12,21.82%
MilT_gui_complete.csv,v%ppl,other,6,10.91%
MilT_gui_complete.csv,v%ppl,-d,8,14.55%
MilT_gui_complete.csv,v%ppl,-en,4,7.27%
MilT_gui_complete.csv,v%ppl,-et,2,3.64%
MilT_gui_complete.csv,v%ppl,-e,9,16.36%
MilT_gui_complete.csv,v%ppl,vowel,2,3.64%
MilT_gui_complete.csv,v%ppl,-te,1,1.82%
MilT_gui_complete.csv,v%ppl,-de,1,1.82%
MilT_gui_complete.csv,v%inf,-en,18,14.40%
MilT_gui_complete.csv,v%inf,-e,87,69.60%
MilT_gui_complete.csv,v%inf,-de,3,2.40%
MilT_gui_complete.csv,v%inf,other,6,4.80%
MilT_gui_complete.csv,v%inf,-te,4,3.20%
MilT_gui_complete.csv,v%inf,vowel,7,5.60%
MilT_gui_complete.csv,v%pt_pl,-ed,3,25.00%
MilT_gui_complete.csv,v%pt_pl,-en,3,25.00%
MilT_gui_complete.csv,v%pt_pl,-de,2,16.67%
MilT_gui_complete.csv,v%pt_pl,-e,3,25.00%
MilT_gui_complete.csv,v%pt_pl,-te,1,8.33%
MilT_gui_complete.csv,v%pr_1,other,22,44.90%
MilT_gui_complete.csv,v%pr_1,-e,23,46.94%
MilT_gui_complete.csv,v%pr_1,-t,1,2.04%
MilT_gui_complete.csv,v%pr_1,-te,2,4.08%
MilT_gui_complete.csv,v%pr_1,vowel,1,2.04%
MilT_gui_complete.csv,v%pr_3,other,70,53.03%
MilT_gui_complete.csv,v%pr_3,-e,13,9.85%
MilT_gui_complete.csv,v%pr_3,-eth,40,30.30%
MilT_gui_complete.csv,v%pr_3,-t,7,5.30%
MilT_gui_complete.csv,v%pr_3,-de,1,0.76%
MilT_gui_complete.csv,v%pr_3,-ede,1,0.76%
MilT_gui_complete.csv,v%prp_abs,-e,4,80.00%
MilT_gui_complete.csv,v%prp_abs,other,1,20.00%
MilT_gui_complete.csv,v%ppl_abs,-ed,3,50.00%
MilT_gui_complete.csv,v%ppl_abs,-et,1,16.67%
MilT_gui_complete.csv,v%ppl_abs,other,1,16.67%
MilT_gui_complete.csv,v%ppl_abs,vowel,1,16.67%
MilT_gui_complete.csv,v%pr_3_neg,other,1,100.00%
MilT_gui_complete.csv,v%prp,-e,1,100.00%
MilT_gui_complete.csv,v%pr_pl,-en,6,19.35%
MilT_gui_complete.csv,v%pr_pl,-te,1,3.23%
MilT_gui_complete.csv,v%pr_pl,-e,7,22.58%
MilT_gui_complete.csv,v%pr_pl,other,13,41.94%
MilT_gui_complete.csv,v%pr_pl,vowel,2,6.45%
MilT_gui_complete.csv,v%pr_pl,-de,1,3.23%
MilT_gui_complete.csv,v%pr_pl,-t,1,3.23%
MilT_gui_complete.csv,v%imp,-e,13,30.95%
MilT_gui_complete.csv,v%imp,-t,3,7.14%
MilT_gui_complete.csv,v%imp,vowel,11,26.19%
MilT_gui_complete.csv,v%imp,other,9,21.43%
MilT_gui_complete.csv,v%imp,-et,1,2.38%
MilT_gui_complete.csv,v%imp,-ed,2,4.76%
MilT_gui_complete.csv,v%imp,-de,1,2.38%
MilT_gui_complete.csv,v%imp,-eth,2,4.76%
MilT_gui_complete.csv,v%pr_1_neg,other,3,75.00%
MilT_gui_complete.csv,v%pr_1_neg,-t,1,25.00%
MilT_gui_complete.csv,v%pt_3_neg,other,1,50.00%
MilT_gui_complete.csv,v%pt_3_neg,-te,1,50.00%
MilT_gui_complete.csv,ger,-e,3,27.27%
MilT_gui_complete.csv,ger,other,8,72.73%
MilT_gui_complete.csv,v%pr_2_pron,other,5,62.50%
MilT_gui_complete.csv,v%pr_2_pron,vowel,3,37.50%
MilT_gui_complete.csv,v#adv%prp,other,1,100.00%
MilT_gui_complete.csv,v%pt_1,other,3,60.00%
MilT_gui_complete.csv,v%pt_1,vowel,1,20.00%
MilT_gui_complete.csv,v%pt_1,-de,1,20.00%
MilT_gui_complete.csv,v%pt_2_pron,other,1,100.00%
MilT_gui_complete.csv,v%pr_2,-t,13,76.47%
MilT_gui_complete.csv,v%pr_2,-e,3,17.65%
MilT_gui_complete.csv,v%pr_2,-te,1,5.88%
MilT_gui_complete.csv,v#adj%ppl,-ed,1,50.00%
MilT_gui_complete.csv,v#adj%ppl,-d,1,50.00%
ClT_gui_complete.csv,v%pr_2,-t,7,58.33%
ClT_gui_complete.csv,v%pr_2,-e,4,33.33%
ClT_gui_complete.csv,v%pr_2,-de,1,8.33%
ClT_gui_complete.csv,v%inf,-de,33,12.13%
ClT_gui_complete.csv,v%inf,-e,163,59.93%
ClT_gui_complete.csv,v%inf,-te,19,6.99%
ClT_gui_complete.csv,v%inf,other,22,8.09%
ClT_gui_complete.csv,v%inf,-en,29,10.66%
ClT_gui_complete.csv,v%inf,vowel,4,1.47%
ClT_gui_complete.csv,v%inf,-ede,2,0.74%
ClT_gui_complete.csv,v%ppl,-ed,42,38.53%
ClT_gui_complete.csv,v%ppl,other,17,15.60%
ClT_gui_complete.csv,v%ppl,-e,10,9.17%
ClT_gui_complete.csv,v%ppl,-et,2,1.83%
ClT_gui_complete.csv,v%ppl,-en,10,9.17%
ClT_gui_complete.csv,v%ppl,-t,13,11.93%
ClT_gui_complete.csv,v%ppl,-de,1,0.92%
ClT_gui_complete.csv,v%ppl,-d,12,11.01%
ClT_gui_complete.csv,v%ppl,vowel,1,0.92%
ClT_gui_complete.csv,v%ppl,-te,1,0.92%
ClT_gui_complete.csv,v%pt_3,-te,47,15.16%
ClT_gui_complete.csv,v%pt_3,other,101,32.58%
ClT_gui_complete.csv,v%pt_3,-ed,24,7.74%
ClT_gui_complete.csv,v%pt_3,-et,3,0.97%
ClT_gui_complete.csv,v%pt_3,-de,83,26.77%
ClT_gui_complete.csv,v%pt_3,-e,11,3.55%
ClT_gui_complete.csv,v%pt_3,-d,38,12.26%
ClT_gui_complete.csv,v%pt_3,vowel,1,0.32%
ClT_gui_complete.csv,v%pt_3,-ede,2,0.65%
ClT_gui_complete.csv,v%pr_3,other,120,57.97%
ClT_gui_complete.csv,v%pr_3,-te,5,2.42%
ClT_gui_complete.csv,v%pr_3,-eth,46,22.22%
ClT_gui_complete.csv,v%pr_3,-e,21,10.14%
ClT_gui_complete.csv,v%pr_3,-t,10,4.83%
ClT_gui_complete.csv,v%pr_3,-ede,1,0.48%
ClT_gui_complete.csv,v%pr_3,-de,4,1.93%
ClT_gui_complete.csv,v%ppl_abs,-d,1,12.50%
ClT_gui_complete.csv,v%ppl_abs,-ed,4,50.00%
ClT_gui_complete.csv,v%ppl_abs,-t,1,12.50%
ClT_gui_complete.csv,v%ppl_abs,-e,2,25.00%
ClT_gui_complete.csv,v%pr_1,-e,44,48.89%
ClT_gui_complete.csv,v%pr_1,other,35,38.89%
ClT_gui_complete.csv,v%pr_1,-t,4,4.44%
ClT_gui_complete.csv,v%pr_1,-de,2,2.22%
ClT_gui_complete.csv,v%pr_1,-ede,3,3.33%
ClT_gui_complete.csv,v%pr_1,vowel,2,2.22%
ClT_gui_complete.csv,v#adj%prp,-e,1,33.33%
ClT_gui_complete.csv,v#adj%prp,other,2,66.67%
ClT_gui_complete.csv,v%pt_pl,-te,4,9.76%
ClT_gui_complete.csv,v%pt_pl,-de,13,31.71%
ClT_gui_complete.csv,v%pt_pl,-en,7,17.07%
ClT_gui_complete.csv,v%pt_pl,-ed,3,7.32%
ClT_gui_complete.csv,v%pt_pl,-e,10,24.39%
ClT_gui_complete.csv,v%pt_pl,other,3,7.32%
ClT_gui_complete.csv,v%pt_pl,-ede,1,2.44%
ClT_gui_complete.csv,v%pr_pl,other,32,37.65%
ClT_gui_complete.csv,v%pr_pl,-e,30,35.29%
ClT_gui_complete.csv,v%pr_pl,-de,4,4.71%
ClT_gui_complete.csv,v%pr_pl,-en,12,14.12%
ClT_gui_complete.csv,v%pr_pl,-ede,2,2.35%
ClT_gui_complete.csv,v%pr_pl,-t,3,3.53%
ClT_gui_complete.csv,v%pr_pl,-te,2,2.35%
ClT_gui_complete.csv,v%imp,-eth,16,40.00%
ClT_gui_complete.csv,v%imp,-t,6,15.00%
ClT_gui_complete.csv,v%imp,other,8,20.00%
ClT_gui_complete.csv,v%imp,-e,7,17.50%
ClT_gui_complete.csv,v%imp,vowel,2,5.00%
ClT_gui_complete.csv,v%imp,-ed,1,2.50%
ClT_gui_complete.csv,v#adj%ppl,-ed,4,66.67%
ClT_gui_complete.csv,v#adj%ppl,-et,1,16.67%
ClT_gui_complete.csv,v#adj%ppl,-en,1,16.67%
ClT_gui_complete.csv,v%pr_3_neg,other,2,100.00%
ClT_gui_complete.csv,v%pt_1,-te,3,13.04%
ClT_gui_complete.csv,v%pt_1,other,11,47.83%
ClT_gui_complete.csv,v%pt_1,-de,5,21.74%
ClT_gui_complete.csv,v%pt_1,-ede,1,4.35%
ClT_gui_complete.csv,v%pt_1,-d,2,8.70%
ClT_gui_complete.csv,v%pt_1,-e,1,4.35%
ClT_gui_complete.csv,v%prp_abs,-e,10,90.91%
ClT_gui_complete.csv,v%prp_abs,other,1,9.09%
ClT_gui_complete.csv,ger,-e,8,33.33%
ClT_gui_complete.csv,ger,other,16,66.67%
ClT_gui_complete.csv,v%pr_2_pron,other,4,100.00%
ClT_gui_complete.csv,v1#adj%ppl,-e,1,100.00%
ClT_gui_complete.csv,v%pr_1_neg,other,2,100.00%
ClT_gui_complete.csv,v%pt_3_neg,other,2,66.67%
ClT_gui_complete.csv,v%pt_3_neg,-de,1,33.33%
ClT_gui_complete.csv,v%prp,-e,1,100.00%
ClT_gui_complete.csv,v%pt_2,-e,1,100.00%
KnT_gui_complete.csv,v%pt_3,-te,70,14.64%
KnT_gui_complete.csv,v%pt_3,other,224,46.86%
KnT_gui_complete.csv,v%pt_3,-de,86,17.99%
KnT_gui_complete.csv,v%pt_3,-ede,4,0.84%
KnT_gui_complete.csv,v%pt_3,-d,33,6.90%
KnT_gui_complete.csv,v%pt_3,-e,20,4.18%
KnT_gui_complete.csv,v%pt_3,-ed,31,6.49%
KnT_gui_complete.csv,v%pt_3,-t,4,0.84%
KnT_gui_complete.csv,v%pt_3,-et,6,1.26%
KnT_gui_complete.csv,v%ppl,-e,33,14.04%
KnT_gui_complete.csv,v%ppl,-ed,79,33.62%
KnT_gui_complete.csv,v%ppl,-d,19,8.09%
KnT_gui_complete.csv,v%ppl,-en,26,11.06%
KnT_gui_complete.csv,v%ppl,-t,32,13.62%
KnT_gui_complete.csv,v%ppl,-te,1,0.43%
KnT_gui_complete.csv,v%ppl,other,31,13.19%
KnT_gui_complete.csv,v%ppl,-de,5,2.13%
KnT_gui_complete.csv,v%ppl,vowel,4,1.70%
KnT_gui_complete.csv,v%ppl,-et,5,2.13%
KnT_gui_complete.csv,v%inf,-de,30,6.94%
KnT_gui_complete.csv,v%inf,-e,257,59.49%
KnT_gui_complete.csv,v%inf,-en,76,17.59%
KnT_gui_complete.csv,v%inf,vowel,9,2.08%
KnT_gui_complete.csv,v%inf,-te,33,7.64%
KnT_gui_complete.csv,v%inf,other,26,6.02%
KnT_gui_complete.csv,v%inf,-ede,1,0.23%
KnT_gui_complete.csv,v%pt_3_neg,-e,4,36.36%
KnT_gui_complete.csv,v%pt_3_neg,vowel,1,9.09%
KnT_gui_complete.csv,v%pt_3_neg,other,5,45.45%
KnT_gui_complete.csv,v%pt_3_neg,-de,1,9.09%
KnT_gui_complete.csv,ger,-e,28,62.22%
KnT_gui_complete.csv,ger,other,17,37.78%
KnT_gui_complete.csv,v%pr_1,-e,49,37.98%
KnT_gui_complete.csv,v%pr_1,other,62,48.06%
KnT_gui_complete.csv,v%pr_1,-t,8,6.20%
KnT_gui_complete.csv,v%pr_1,-te,6,4.65%
KnT_gui_complete.csv,v%pr_1,-ede,2,1.55%
KnT_gui_complete.csv,v%pr_1,vowel,2,1.55%
KnT_gui_complete.csv,v%pr_pl,-en,53,37.59%
