Headword,Tag,Ending,Count,Percent
witen,v%inf,-te,3,33.33%
witen,v%inf,-t,2,22.22%
witen,v%pt_1,-n,1,10.00%
witen,v%pt_1,-t,2,20.00%
witen,v%pt_1,-te,7,70.00%
witen,v%pr_2_pron,other,23,95.83%
witen,v%pr_2_pron,vowel,1,4.17%
witen,v%ppl,-t,13,100.00%
witen,v%pt_1_neg,-te,9,100.00%
witen,v%pt_pl_neg,-te,1,100.00%
witen,v%pt_2_pron,other,1,100.00%
witen,v%imp,-te,1,50.00%
witen,v%imp,-eth,1,50.00%
witen,v%pt_pl,-te,2,50.00%
witen,v%pt_pl,-t,1,25.00%
witen,v%pt_pl,-en,1,25.00%
witen,v%pr_2_neg,-t,4,100.00%
witen,v%pr_3_neg,-t,5,100.00%
witen,v%pr_2_neg_pron,other,1,100.00%
desiren,v%pr_pl,-en,5,100.00%
desiren,v%inf,-en,3,75.00%
desiren,v%inf,-e,1,25.00%
desiren,v%pt_1,-ed,1,100.00%
desiren,v%pr_3,-ed,1,7.69%
desiren,v%pr_3,-eth,12,92.31%
desiren,v%pr_1,-e,3,100.00%
desiren,v%pt_3,-ed,2,100.00%
desiren,v%pr_2,-est,2,100.00%
lenen,v%imp,-en,4,100.00%
lenen,v%inf,-e,1,100.00%
lenen,v%pt_pl,-t,1,100.00%
failen,v%inf,-e,3,50.00%
failen,v%inf,-en,2,33.33%
failen,v%inf,other,1,16.67%
failen,v%pr_pl,-en,1,100.00%
failen,v%pr_2,-est,1,100.00%
failen,v%pr_3,-e,2,50.00%
failen,v%pr_3,-eth,2,50.00%
failen,v%pt_1,-ed,1,100.00%
failen,v%pt_3,-ed,1,100.00%
plighten,v%pr_1,-te,1,100.00%
plighten,v%imp,-t,1,100.00%
plighten,v%pt_3,-te,1,100.00%
plighten,v%pt_pl,-en,2,100.00%
plighten,v%ppl,-t,1,100.00%
deliveren,v%inf,other,1,50.00%
deliveren,v%inf,-e,1,50.00%
deliveren,v%ppl,-ed,2,100.00%
deliveren,v%imp,other,1,100.00%
deliveren,v%pr_pl,-en,1,100.00%
deliveren,v%pr_3,-eth,1,100.00%
embracen,v%pr_3,-eth,3,100.00%
forbeden,v%pr_3,-ede,10,66.67%
forbeden,v%pr_3,-et,1,6.67%
forbeden,v%pr_3,-ed,2,13.33%
forbeden,v%pr_3,-eth,2,13.33%
forbeden,v%pt_3,-d,2,100.00%
bidden,v%pt_3,-d,30,100.00%
bidden,v%pr_3,-eth,1,33.33%
bidden,v%pr_3,-t,2,66.67%
bidden,v%pr_1,-de,2,100.00%
bidden,v%imp,-d,2,66.67%
bidden,v%imp,-eth,1,33.33%
bidden,v%pt_1,-d,2,100.00%
bidden,v%inf,-de,2,100.00%
bidden,v%pr_2,-est,1,100.00%
connen,v%pr_2_pron,other,6,100.00%
connen,v%pr_1,-n,99,98.02%
connen,v%pr_1,vowel,2,1.98%
connen,v%pr_3,-n,121,97.58%
connen,v%pr_3,-e,2,1.61%
connen,v%pr_3,other,1,0.81%
connen,v%pr_2,-t,17,100.00%
connen,v%pr_pl,-e,4,12.12%
connen,v%pr_pl,-n,29,87.88%
connen,v%pt_pl,-d,3,20.00%
connen,v%pt_pl,-de,12,80.00%
connen,v%pt_1,-d,5,23.81%
connen,v%pt_1,-de,15,71.43%
connen,v%pt_1,other,1,4.76%
connen,v%pt_3,-de,91,81.25%
connen,v%pt_3,-d,17,15.18%
connen,v%pt_3,-t,1,0.89%
connen,v%pt_3,-e,3,2.68%
connen,v%inf,-e,3,100.00%
connen,v%ppl,-d,1,100.00%
connen,v%pt_2,-est,1,100.00%
driven,v%inf,-e,4,100.00%
driven,v%ppl,-en,2,40.00%
driven,v%ppl,-e,3,60.00%
driven,v%pt_3,other,4,100.00%
driven,v%ppl_abs,-en,1,100.00%
driven,v%pr_3,-eth,4,80.00%
driven,v%pr_3,other,1,20.00%
avisen,v%inf,-e,3,100.00%
avisen,v%ppl,-ed,6,100.00%
avisen,v%imp,-eth,5,71.43%
avisen,v%imp,-e,2,28.57%
avisen,v%ppl_abs,-ed,2,100.00%
avisen,v%pr_2,-e,1,100.00%
avisen,v%pr_1,other,1,100.00%
governen,v%imp,-e,1,33.33%
governen,v%imp,-eth,2,66.67%
governen,v%ppl,-ed,2,100.00%
governen,v%pr_3,-eth,1,100.00%
governen,v%inf,-e,1,100.00%
governen,v%pt_1,-ed,1,100.00%
governen,v%pt_3,-ed,1,100.00%
lakken,v%pr_3,-eth,5,83.33%
lakken,v%pr_3,-e,1,16.67%
lakken,v%pt_3,-ed,6,85.71%
lakken,v%pt_3,-ede,1,14.29%
lakken,v%inf,-en,2,66.67%
lakken,v%inf,-e,1,33.33%
sen,v%pr_1,-e,32,100.00%
sen,v%pt_3,other,79,98.75%
sen,v%pt_3,-e,1,1.25%
sen,v%inf,-e,47,47.47%
sen,v%inf,-en,50,50.51%
sen,v%inf,vowel,2,2.02%
sen,v%ppl,-e,2,9.52%
sen,v%ppl,-en,6,28.57%
sen,v%ppl,-n,13,61.90%
sen,v%pt_pl,other,6,85.71%
sen,v%pt_pl,-en,1,14.29%
sen,v%pr_pl,-e,10,62.50%
sen,v%pr_pl,-en,6,37.50%
sen,v%pt_1,other,29,96.67%
sen,v%pt_1,vowel,1,3.33%
sen,v%imp,-e,18,94.74%
sen,v%imp,-eth,1,5.26%
sen,v%pr_2,-est,3,75.00%
sen,v%pr_2,-e,1,25.00%
sen,v%pr_2_pron,other,2,100.00%
sen,v%pr_3,-eth,7,100.00%
sen,v%pt_2,-e,1,100.00%
speden,v%pr_3,-ede,3,100.00%
speden,v%pt_3,-de,1,100.00%
speden,v%pt_pl,-de,2,66.67%
speden,v%pt_pl,-en,1,33.33%
speden,v%ppl,-de,1,33.33%
speden,v%ppl,-ed,2,66.67%
speden,v%imp,-ede,1,16.67%
speden,v%imp,-ed,4,66.67%
speden,v%imp,-e,1,16.67%
neden,v%pr_3,-eth,52,98.11%
neden,v%pr_3,vowel,1,1.89%
neden,v%pt_3,-ed,5,71.43%
neden,v%pt_3,vowel,2,28.57%
neden,v%inf,-ed,1,100.00%
shelden,v%pr_3,-de,6,85.71%
shelden,v%pr_3,other,1,14.29%
storen,v%inf,-e,1,100.00%
faren,v%imp,other,5,35.71%
faren,v%imp,-e,4,28.57%
faren,v%imp,-eth,5,35.71%
faren,v%pr_pl,-e,3,33.33%
faren,v%pr_pl,-en,5,55.56%
faren,v%pr_pl,other,1,11.11%
faren,v%pr_3,-eth,3,100.00%
faren,v%inf,-e,4,57.14%
faren,v%inf,other,1,14.29%
faren,v%inf,-en,2,28.57%
faren,v%pt_3,-de,1,25.00%
faren,v%pt_3,-d,3,75.00%
faren,v#adj%prp,-ing,1,100.00%
faren,v%ppl,-d,1,25.00%
faren,v%ppl,-en,2,50.00%
faren,v%ppl,-e,1,25.00%
faren,v%pt_pl,-en,2,100.00%
faren,v%pt_1,-de,1,50.00%
faren,v%pt_1,-d,1,50.00%
faren,v%pr_2,-est,2,100.00%
taken,v%imp,other,41,64.06%
taken,v%imp,-e,8,12.50%
taken,v%imp,-eth,13,20.31%
taken,v%imp,-ed,1,1.56%
taken,v%imp,-t,1,1.56%
taken,v%pt_3,other,49,96.08%
taken,v%pt_3,-e,2,3.92%
taken,v%pt_1,other,9,100.00%
taken,v%inf,other,3,14.29%
taken,v%inf,-en,10,47.62%
taken,v%inf,-e,7,33.33%
taken,v%inf,vowel,1,4.76%
taken,v%ppl,-e,6,60.00%
taken,v%ppl,-en,4,40.00%
taken,v%pr_pl,-en,1,50.00%
taken,v%pr_pl,-e,1,50.00%
taken,v%pr_3,-eth,3,60.00%
taken,v%pr_3,other,2,40.00%
taken,v%pr_1,-e,3,60.00%
taken,v%pr_1,other,2,40.00%
taken,v%pr_2_pron,-est,1,100.00%
taken,v%pt_pl,-e,1,100.00%
taken,v%pt_2,other,1,100.00%
creauncen,v%inf,-e,1,100.00%
creauncen,v%ppl,-ed,1,100.00%
fetten,v%pt_3,-te,1,100.00%
fetten,v%ppl,-et,2,100.00%
riden,v%pr_3,-eth,6,46.15%
riden,v%pr_3,-t,7,53.85%
riden,v%prp_abs,-e,1,33.33%
riden,v%prp_abs,-ing,2,66.67%
riden,v%pr_pl,-en,9,90.00%
riden,v%pr_pl,-de,1,10.00%
riden,v%imp,-d,2,66.67%
riden,v%imp,-de,1,33.33%
riden,v%pt_3,-d,11,100.00%
riden,v%inf,-en,4,50.00%
riden,v%inf,-de,4,50.00%
riden,v%pr_2,-est,1,100.00%
riden,v%ppl,-en,2,100.00%
riden,v%ppl_adj,-en,1,100.00%
accorden,v%pt_3,-ed,2,100.00%
accorden,v%pr_3,-eth,4,100.00%
accorden,v%ppl,-ed,12,100.00%
accorden,v%pr_1,-de,1,100.00%
accorden,v%pt_pl,-en,1,100.00%
accorden,v%inf,-de,1,100.00%
accorden,v%ppl_abs,-ed,1,100.00%
performen,v%ppl,-ed,4,100.00%
performen,v%inf,-e,1,100.00%
performen,v%pr_2,-est,1,100.00%
performen,v%pt_3,-ed,1,100.00%
enden,v%ppl,-ed,2,100.00%
enden,v%pr_3,-eth,6,85.71%
enden,v%pr_3,other,1,14.29%
meten,v%ppl,-et,7,100.00%
meten,v%inf,-en,3,42.86%
meten,v%inf,-te,3,42.86%
meten,v%inf,-et,1,14.29%
meten,v%pt_pl,-te,1,50.00%
meten,v%pt_pl,-en,1,50.00%
meten,v%pt_3,-et,10,71.43%
meten,v%pt_3,-te,4,28.57%
meten,v%pr_3,-eth,1,33.33%
meten,v%pr_3,-et,2,66.67%
meten,v%ppl_abs,-et,1,100.00%
thanken,v%ppl,-ed,12,92.31%
thanken,v%ppl,vowel,1,7.69%
thanken,v%pr_1,-e,1,33.33%
thanken,v%pr_1,other,2,66.67%
thanken,v%pr_3,-eth,2,50.00%
thanken,v%pr_3,-e,2,50.00%
thanken,v%inf,-e,2,50.00%
thanken,v%inf,-en,2,50.00%
thanken,v%pr_pl,-e,2,100.00%
thanken,v%pt_3,-ed,6,100.00%
thanken,v%prp_abs,-ing,1,100.00%
thanken,v%imp,-eth,1,50.00%
thanken,v%imp,-e,1,50.00%
thanken,v%ppl_abs,-ed,1,100.00%
answeren,v%pt_3,-de,32,82.05%
answeren,v%pt_3,-d,7,17.95%
answeren,v%inf,other,4,80.00%
answeren,v%inf,-e,1,20.00%
answeren,v%pt_1,-de,2,66.67%
answeren,v%pt_1,-d,1,33.33%
answeren,v%ppl,-ed,1,100.00%
answeren,v%pr_1,-e,1,100.00%
greten,v%imp,-et,1,50.00%
greten,v%imp,-te,1,50.00%
greten,v%inf,-et,1,100.00%
knouen,v%pt_3,other,45,97.83%
knouen,v%pt_3,-e,1,2.17%
knouen,v%pr_1,other,5,62.50%
knouen,v%pr_1,-e,3,37.50%
knouen,v%inf,-e,11,64.71%
knouen,v%inf,-en,4,23.53%
knouen,v%inf,other,2,11.76%
knouen,v%pr_3,-eth,10,100.00%
knouen,v%pr_pl,-en,16,59.26%
knouen,v%pr_pl,other,6,22.22%
knouen,v%pr_pl,-e,5,18.52%
knouen,v%prp_abs,-ing,1,100.00%
knouen,v%ppl,-en,9,81.82%
knouen,v%ppl,-e,1,9.09%
knouen,v%ppl,other,1,9.09%
knouen,v%pt_1,other,5,100.00%
knouen,v%pr_2,-est,6,100.00%
knouen,v%pt_pl,-e,2,100.00%
knouen,v%pr_2_pron,other,1,100.00%
knouen,v#adj%ppl,-en,1,100.00%
knouen,v%imp,other,1,100.00%
warnen,v%ppl,-ed,5,100.00%
warnen,v%pr_1,-n,3,33.33%
warnen,v%pr_1,-e,6,66.67%
warnen,v%pr_2,-e,1,100.00%
warnen,v%inf,-e,1,100.00%
warnen,v%pt_3,-ed,1,100.00%
semen,v%pt_3,-ed,28,100.00%
semen,v%pr_3,-eth,17,100.00%
semen,v%pr_2,-est,1,100.00%
semen,v%pr_pl,-en,3,75.00%
semen,v%pr_pl,other,1,25.00%
semen,v%inf,-e,7,100.00%
semen,v%ppl,-ed,1,100.00%
semen,v%pt_pl,-ed,1,100.00%
thinken,v%pt_1,-te,4,80.00%
thinken,v%pt_1,-t,1,20.00%
thinken,v%pt_3,-te,71,84.52%
thinken,v%pt_3,-t,13,15.48%
thinken,v%imp,-eth,7,30.43%
thinken,v%imp,other,16,69.57%
thinken,v%pr_3,-eth,48,96.00%
thinken,v%pr_3,-e,1,2.00%
thinken,v%pr_3,other,1,2.00%
thinken,v%inf,-en,2,33.33%
thinken,v%inf,-e,3,50.00%
thinken,v%inf,other,1,16.67%
thinken,v%pr_2_pron,other,3,100.00%
thinken,v%pr_2,-est,1,100.00%
thinken,v%pr_pl,-en,2,50.00%
thinken,v%pr_pl,-e,1,25.00%
thinken,v%pr_pl,-eth,1,25.00%
thinken,v%pr_1,-e,2,100.00%
thinken,v%prp_abs,-ing,1,100.00%
thinken,v%ppl,-t,1,100.00%
thinken,v%pt_pl,-te,1,50.00%
thinken,v%pt_pl,-en,1,50.00%
thinken,v%pt_2,-te,1,100.00%
defien,v%pr_1,other,1,33.33%
defien,v%pr_1,-e,2,66.67%
defien,v%imp,-e,1,100.00%
kepen,v%pr_1,other,1,33.33%
kepen,v%pr_1,-e,2,66.67%
kepen,v%imp,other,10,76.92%
kepen,v%imp,-e,1,7.69%
kepen,v%imp,-eth,2,15.38%
kepen,v%ppl,-t,8,100.00%
kepen,v%inf,other,3,18.75%
kepen,v%inf,-e,12,75.00%
kepen,v%inf,-en,1,6.25%
kepen,v%prp_abs,-ing,1,100.00%
kepen,v%pr_pl,-e,1,50.00%
kepen,v%pr_pl,-en,1,50.00%
kepen,v%pr_3,-e,1,50.00%
kepen,v%pr_3,other,1,50.00%
kepen,v%pt_3,-te,7,100.00%
wenen,v%pt_1,-d,3,75.00%
wenen,v%pt_1,-de,1,25.00%
wenen,v%pt_3,-de,15,88.24%
wenen,v%pt_3,-d,2,11.76%
wenen,v%pr_pl,-e,5,55.56%
wenen,v%pr_pl,-en,4,44.44%
wenen,v%imp,-e,1,100.00%
wenen,v%prp_abs,-ing,2,100.00%
wenen,v%pr_2_pron,other,1,100.00%
wenen,v%ppl,-d,3,100.00%
wenen,v%pt_pl,-de,1,16.67%
wenen,v%pt_pl,-en,4,66.67%
wenen,v%pt_pl,-d,1,16.67%
wenen,v%pr_3,-eth,5,83.33%
wenen,v%pr_3,-e,1,16.67%
wenen,v%inf,-e,4,100.00%
wenen,v%pr_2,-est,1,100.00%
wenen,v%pt_2,-est,1,100.00%
turnen,v%imp,-n,1,100.00%
turnen,v%pr_3,-eth,6,100.00%
turnen,v%inf,-en,1,16.67%
turnen,v%inf,-e,5,83.33%
turnen,v%pr_pl,-e,4,66.67%
turnen,v%pr_pl,-n,1,16.67%
turnen,v%pr_pl,-en,1,16.67%
turnen,v%pt_pl,-ed,1,100.00%
turnen,v%ppl,-ed,9,90.00%
turnen,v%ppl,vowel,1,10.00%
turnen,v%pt_3,-ed,1,100.00%
turnen,v%pr_2,-est,1,100.00%
amenden,v%ppl,-ed,2,100.00%
amenden,v%ppl_abs,-ed,1,100.00%
amenden,v%inf,-de,1,50.00%
amenden,v%inf,-en,1,50.00%
amenden,v%pt_3,-ed,1,100.00%
amenden,v%pr_3,-d,1,50.00%
amenden,v%pr_3,-t,1,50.00%
speken,v%pr_pl,-en,4,40.00%
speken,v%pr_pl,-e,6,60.00%
speken,v%pt_3,other,60,93.75%
speken,v%pt_3,-e,4,6.25%
speken,v%pt_pl,-en,1,50.00%
speken,v%pt_pl,-e,1,50.00%
speken,v%imp,other,11,91.67%
speken,v%imp,-eth,1,8.33%
speken,v%inf,-e,12,60.00%
speken,v%inf,-en,8,40.00%
speken,v%pr_3,-eth,7,77.78%
speken,v%pr_3,-e,2,22.22%
speken,v%pr_1,-e,5,100.00%
speken,v%pt_2,other,3,100.00%
speken,v%pt_1,other,5,100.00%
speken,v%pr_2,other,1,50.00%
speken,v%pr_2,-e,1,50.00%
speken,v%pr_2_pron,other,1,100.00%
speken,v%ppl,-e,2,40.00%
speken,v%ppl,-en,3,60.00%
blessen,v%prp_abs,-e,1,100.00%
blessen,v%ppl,-ed,11,84.62%
blessen,v%ppl,-te,1,7.69%
blessen,v%ppl,-e,1,7.69%
blessen,v%imp,other,1,100.00%
wonen,v%ppl,-t,38,92.68%
wonen,v%ppl,-ed,3,7.32%
wonen,v%pt_pl,-en,1,100.00%
wonen,v%pr_pl,-en,1,100.00%
wonen,v%prp_abs,-ing,1,100.00%
happen,v%pt_3,-ed,9,90.00%
happen,v%pt_3,-ede,1,10.00%
happen,v%pr_3,-eth,4,66.67%
happen,v%pr_3,other,2,33.33%
happen,v%inf,other,1,33.33%
happen,v%inf,-en,2,66.67%
dampnen,v%ppl,-ed,9,100.00%
dampnen,v%ppl_abs,-ed,1,100.00%
dampnen,v%pt_1,-ed,1,100.00%
chesen,v%inf,other,1,25.00%
chesen,v%inf,-e,3,75.00%
chesen,v%pt_3,other,7,100.00%
chesen,v%imp,other,5,83.33%
chesen,v%imp,-eth,1,16.67%
chesen,v%pr_1,other,2,66.67%
chesen,v%pr_1,-e,1,33.33%
chesen,v%pr_3,-e,1,50.00%
chesen,v%pr_3,-est,1,50.00%
chesen,v%ppl,-en,4,100.00%
chesen,v%pt_1,other,1,100.00%
graunten,v%pr_1,-t,3,33.33%
graunten,v%pr_1,-te,6,66.67%
graunten,v%inf,-t,1,12.50%
graunten,v%inf,-te,6,75.00%
graunten,v%inf,-en,1,12.50%
graunten,v%pr_pl,-te,1,100.00%
graunten,v%pr_3,-eth,2,25.00%
graunten,v%pr_3,-te,6,75.00%
graunten,v%pt_3,-ed,5,100.00%
graunten,v%ppl,-ed,5,100.00%
graunten,v%imp,-eth,1,100.00%
wenden,v%pr_3,-eth,1,100.00%
wenden,v%pt_3,-te,22,78.57%
wenden,v%pt_3,-t,5,17.86%
wenden,v%pt_3,-e,1,3.57%
wenden,v%pt_pl,-te,5,45.45%
wenden,v%pt_pl,-en,5,45.45%
wenden,v%pt_pl,-t,1,9.09%
wenden,v%ppl,-t,3,100.00%
wenden,v%pt_2_pron,other,1,100.00%
wenden,v%pt_1,-t,2,66.67%
wenden,v%pt_1,-te,1,33.33%
wenden,v%inf,-de,1,100.00%
wenden,v%pr_2,-est,1,100.00%
hopen,v%pr_3,-eth,1,100.00%
hopen,v%pr_1,-e,8,100.00%
hopen,v%inf,-en,1,100.00%
finden,v%inf,-de,11,73.33%
finden,v%inf,-en,3,20.00%
finden,v%inf,-d,1,6.67%
finden,v%pt_pl,-en,2,33.33%
finden,v%pt_pl,-de,2,33.33%
finden,v%pt_pl,-d,2,33.33%
finden,v%pt_3,-d,29,100.00%
finden,v%pr_1,-de,4,80.00%
finden,v%pr_1,-t,1,20.00%
finden,v%pr_3,-t,2,50.00%
finden,v%pr_3,-de,2,50.00%
finden,v%pr_2,-de,1,50.00%
finden,v%pr_2,-d,1,50.00%
finden,v%pt_2,-de,1,100.00%
finden,v%pr_pl,-de,3,60.00%
finden,v%pr_pl,-en,1,20.00%
finden,v%pr_pl,-d,1,20.00%
finden,v%ppl,-de,2,22.22%
finden,v%ppl,-en,5,55.56%
finden,v%ppl,-d,2,22.22%
finden,v%pt_1,-d,3,100.00%
lernen,v%inf,-e,6,66.67%
lernen,v%inf,-n,1,11.11%
lernen,v%inf,-en,2,22.22%
lernen,v%prp_abs,-ing,1,100.00%
lernen,v%imp,-e,1,50.00%
lernen,v%imp,-eth,1,50.00%
lernen,v%pr_pl,-e,1,100.00%
lernen,v%pr_1,-e,1,100.00%
lernen,v#adj%ppl,-ed,2,100.00%
lernen,v%ppl,-ed,1,100.00%
lernen,v%pt_1,-ed,1,100.00%
limen,v%ppl,-ed,1,100.00%
kiken,v%inf,-e,1,100.00%
holden,v%ppl,-en,14,87.50%
holden,v%ppl,-d,2,12.50%
holden,v%inf,-en,9,42.86%
holden,v%inf,-de,7,33.33%
holden,v%inf,-d,5,23.81%
holden,v%pr_pl,-en,5,71.43%
holden,v%pr_pl,-de,1,14.29%
holden,v%pr_pl,-d,1,14.29%
holden,v%pr_3,-t,6,60.00%
holden,v%pr_3,-d,1,10.00%
holden,v%pr_3,-eth,3,30.00%
holden,v%imp,-d,14,70.00%
holden,v%imp,-de,2,10.00%
holden,v%imp,-eth,4,20.00%
holden,v%pr_2,-de,1,100.00%
holden,v%pt_3,-d,17,100.00%
holden,v%pt_1,-d,2,100.00%
holden,v%pt_pl,-en,1,50.00%
holden,v%pt_pl,-de,1,50.00%
holden,v%pr_1,-de,1,50.00%
holden,v%pr_1,-d,1,50.00%
biwreien,v%inf,-e,1,50.00%
biwreien,v%inf,-en,1,50.00%
biwreien,v%imp,-e,1,100.00%
biwreien,v%pr_2,-est,1,100.00%
heren,v%inf,-e,13,68.42%
heren,v%inf,-en,5,26.32%
heren,v%inf,other,1,5.26%
heren,v%pt_3,-de,20,83.33%
heren,v%pt_3,-d,4,16.67%
heren,v%ppl,-d,57,98.28%
heren,v%ppl,-de,1,1.72%
heren,v%pr_pl,-en,2,66.67%
heren,v%pr_pl,other,1,33.33%
heren,v%pt_1,-d,4,44.44%
heren,v%pt_1,-de,5,55.56%
heren,v%pt_pl,-de,1,25.00%
heren,v%pt_pl,-d,1,25.00%
heren,v%pt_pl,-en,2,50.00%
heren,v%pr_1,-e,1,100.00%
heren,v%pr_2_pron,other,4,100.00%
heren,v%prp_abs,-ing,1,100.00%
heren,v%imp,-e,1,100.00%
heren,v%pr_2,-est,1,100.00%
heren,v%pr_3,-eth,1,100.00%
swellen,v%pt_3,other,1,100.00%
swellen,v%inf,-e,1,100.00%
swellen,v#adj%ppl,-en,2,100.00%
swellen,v%pr_3,-eth,1,100.00%
durren,v%pt_3,-te,29,93.55%
durren,v%pt_3,-t,2,6.45%
durren,v%pr_1,other,47,100.00%
durren,v%pr_3,other,10,100.00%
durren,v%pt_pl,-te,4,66.67%
durren,v%pt_pl,-n,1,16.67%
durren,v%pt_pl,-t,1,16.67%
durren,v%pr_2,other,1,20.00%
durren,v%pr_2,-t,4,80.00%
durren,v%pt_1,-te,8,88.89%
durren,v%pt_1,-t,1,11.11%
durren,v%pr_pl,other,1,100.00%
durren,v%inf,other,1,100.00%
durren,v%pr_2_pron,other,1,100.00%
durren,v%pt_2_pron,other,1,100.00%
vanishen,v%ppl,-ed,1,100.00%
vanishen,v%pt_3,-ed,1,100.00%
vanishen,v%pr_1,other,1,100.00%
lien,v%pr_3,other,32,96.97%
lien,v%pr_3,-e,1,3.03%
lien,v%pt_3,other,31,93.94%
lien,v%pt_3,vowel,1,3.03%
lien,v%pt_3,-ede,1,3.03%
lien,v%imp,other,1,33.33%
lien,v%imp,-e,1,33.33%
lien,v%imp,-eth,1,33.33%
lien,v%pr_2,-t,3,75.00%
lien,v%pr_2,-est,1,25.00%
lien,v%pr_2_pron,other,1,100.00%
lien,v%inf,-en,4,100.00%
lien,v%pr_pl,-en,2,66.67%
lien,v%pr_pl,-e,1,33.33%
lien,v%pt_pl,-en,1,33.33%
lien,v%pt_pl,other,2,66.67%
lien,v%prp_abs,-ing,2,100.00%
lien,v%pt_1,other,1,100.00%
sechen,v%pr_pl,-en,4,100.00%
sechen,v%pr_3,-eth,2,100.00%
sechen,v%pt_pl,-en,1,100.00%
sechen,v%inf,-en,5,62.50%
sechen,v%inf,-e,3,37.50%
sechen,v%pr_1,-e,2,100.00%
sechen,v%pr_2_pron,other,1,100.00%
sechen,v%imp,-eth,1,100.00%
quiten,v%inf,-t,1,16.67%
quiten,v%inf,-te,4,66.67%
quiten,v%inf,-en,1,16.67%
quiten,v%ppl,-t,3,100.00%
quiten,v%pt_1,-te,1,100.00%
quiten,v%pr_3,-te,1,50.00%
quiten,v%pr_3,-eth,1,50.00%
requeren,v%pr_1,-e,1,100.00%
requeren,v%pr_pl,-en,1,100.00%
requeren,v%imp,-e,1,100.00%
rounen,v%pt_3,-ed,2,100.00%
rounen,v%pr_pl,-n,1,100.00%
rounen,v%prp_abs,-ing,1,100.00%
rounen,v%ppl,-ed,1,100.00%
assemblen,v%ppl,-ed,4,100.00%
assemblen,v%ppl_abs,-ed,1,100.00%
commaunden,v%ppl,-ed,3,100.00%
commaunden,v%pt_3,-ed,6,100.00%
commaunden,v%pt_pl,-ed,2,100.00%
commaunden,v%pr_3,-eth,2,100.00%
commaunden,v%prp_abs,-ing,1,100.00%
commaunden,v%pt_1,-ed,1,100.00%
commaunden,v%pr_1,-de,1,100.00%
contrarien,v%pt_pl,-ed,1,100.00%
contrarien,v%pt_1,-ed,1,100.00%
sterten,v%pt_3,-t,2,100.00%
sterten,v#adj%prp,-ing,1,100.00%
sterten,v%inf,-te,1,100.00%
sterten,v%pt_pl,-en,1,100.00%
departen,v%pr_3,-te,1,100.00%
departen,v%inf,-te,5,62.50%
departen,v%inf,-en,3,37.50%
departen,v%pt_3,-ed,2,100.00%
departen,v%pr_1,-t,1,50.00%
departen,v%pr_1,-te,1,50.00%
departen,v%ppl,-ed,6,100.00%
departen,v%pr_pl,-en,2,100.00%
techen,v%pt_1,-te,1,100.00%
techen,v%inf,-e,5,62.50%
techen,v%inf,-en,3,37.50%
techen,v%pt_3,-te,4,80.00%
techen,v%pt_3,-t,1,20.00%
techen,v%imp,-e,1,33.33%
techen,v%imp,-eth,2,66.67%
techen,v%ppl,-t,6,100.00%
techen,v%pr_pl,-en,1,50.00%
techen,v%pr_pl,other,1,50.00%
disparagen,v%ppl,-ed,1,100.00%
constreinen,v%ppl,-ed,2,100.00%
constreinen,v%pt_3,-ed,1,100.00%
constreinen,v%pr_3,-eth,2,100.00%
loken,v%pt_3,-ed,9,100.00%
loken,v%imp,other,13,41.94%
loken,v%imp,-eth,6,19.35%
loken,v%imp,-e,12,38.71%
loken,v%pr_3,-eth,9,90.00%
loken,v%pr_3,-e,1,10.00%
loken,v%pr_pl,-eth,2,50.00%
loken,v%pr_pl,-en,2,50.00%
loken,v%inf,other,1,12.50%
loken,v%inf,-e,5,62.50%
loken,v%inf,-en,2,25.00%
loken,v%pt_1,-ed,1,100.00%
loken,v%ppl,-ed,1,100.00%
saven,v%ppl,-ed,6,100.00%
saven,v%inf,other,1,20.00%
saven,v%inf,-en,1,20.00%
saven,v%inf,-e,3,60.00%
saven,v%pt_3,-ed,4,100.00%
saven,v%pr_3,-e,12,100.00%
saven,v%imp,-eth,1,100.00%
saven,v%pt_2,-est,1,100.00%
claimen,v%pr_pl,other,1,100.00%
claimen,v%inf,-e,2,100.00%
biquethen,v%inf,-e,1,100.00%
biquethen,v%pr_1,-e,1,100.00%
callen,v%ppl,-ed,11,100.00%
callen,v%pr_3,-eth,1,100.00%
callen,v%pr_2,-est,1,100.00%
callen,v%ppl_abs,-ed,5,100.00%
callen,v%pr_pl,-en,4,80.00%
callen,v%pr_pl,-e,1,20.00%
callen,v%inf,-e,1,50.00%
callen,v%inf,-en,1,50.00%
callen,v%pt_pl,-en,1,100.00%
callen,v%pt_3,-ed,2,100.00%
folwen,v%inf,-en,7,77.78%
folwen,v%inf,other,1,11.11%
folwen,v%inf,-e,1,11.11%
folwen,v%pt_1,-ed,1,100.00%
folwen,v%imp,-e,1,100.00%
folwen,v%pr_3,-eth,4,66.67%
folwen,v%pr_3,-e,1,16.67%
folwen,v%pr_3,other,1,16.67%
folwen,v%prp_abs,-e,1,100.00%
folwen,v%pt_3,-ed,1,100.00%
hoten,v%pt_3,-te,28,71.79%
hoten,v%pt_3,-t,11,28.21%
hoten,v%ppl,-t,1,100.00%
hoten,v%pt_pl,-en,1,50.00%
hoten,v%pt_pl,-te,1,50.00%
hoten,v%inf,-en,2,100.00%
hoten,v%ppl_abs,-te,2,40.00%
hoten,v%ppl_abs,-t,3,60.00%
risen,v%pr_3,-eth,5,83.33%
