Source_File,Tag,Ending,Count,Percent
MerPro_gui_complete.csv,v%pr_3,-e,2,25.00%
MerPro_gui_complete.csv,v%pr_3,-eth,1,12.50%
MerPro_gui_complete.csv,v%pr_3,other,4,50.00%
MerPro_gui_complete.csv,v%pr_3,-de,1,12.50%
MerPro_gui_complete.csv,v%inf,-e,6,75.00%
MerPro_gui_complete.csv,v%inf,-de,1,12.50%
MerPro_gui_complete.csv,v%inf,-en,1,12.50%
MerPro_gui_complete.csv,v%pt_1,-de,1,50.00%
MerPro_gui_complete.csv,v%pt_1,-d,1,50.00%
MerPro_gui_complete.csv,v#adj%ppl,-ed,1,100.00%
MerPro_gui_complete.csv,v%imp,-e,1,100.00%
LGW_gui_complete.csv,ger,-ing,24,82.76%
LGW_gui_complete.csv,ger,-e,5,17.24%
LGW_gui_complete.csv,v%pt_3,other,235,41.30%
LGW_gui_complete.csv,v%pt_3,-d,68,11.95%
LGW_gui_complete.csv,v%pt_3,-t,17,2.99%
LGW_gui_complete.csv,v%pt_3,-te,108,18.98%
LGW_gui_complete.csv,v%pt_3,-ede,2,0.35%
LGW_gui_complete.csv,v%pt_3,-e,19,3.34%
LGW_gui_complete.csv,v%pt_3,-ed,30,5.27%
LGW_gui_complete.csv,v%pt_3,-et,9,1.58%
LGW_gui_complete.csv,v%pt_3,-de,81,14.24%
LGW_gui_complete.csv,v%inf,-en,73,13.64%
LGW_gui_complete.csv,v%inf,-e,323,60.37%
LGW_gui_complete.csv,v%inf,-ede,9,1.68%
LGW_gui_complete.csv,v%inf,-te,45,8.41%
LGW_gui_complete.csv,v%inf,vowel,21,3.93%
LGW_gui_complete.csv,v%inf,other,38,7.10%
LGW_gui_complete.csv,v%inf,-de,25,4.67%
LGW_gui_complete.csv,v%inf,-t,1,0.19%
LGW_gui_complete.csv,v%pr_3,other,315,63.77%
LGW_gui_complete.csv,v%pr_3,-eth,103,20.85%
LGW_gui_complete.csv,v%pr_3,-t,17,3.44%
LGW_gui_complete.csv,v%pr_3,-e,40,8.10%
LGW_gui_complete.csv,v%pr_3,-te,11,2.23%
LGW_gui_complete.csv,v%pr_3,-de,3,0.61%
LGW_gui_complete.csv,v%pr_3,-ede,1,0.20%
LGW_gui_complete.csv,v%pr_3,vowel,3,0.61%
LGW_gui_complete.csv,v%pr_3,-d,1,0.20%
LGW_gui_complete.csv,v%ppl,-t,34,12.78%
LGW_gui_complete.csv,v%ppl,-e,50,18.80%
LGW_gui_complete.csv,v%ppl,other,42,15.79%
LGW_gui_complete.csv,v%ppl,-ed,73,27.44%
LGW_gui_complete.csv,v%ppl,-d,22,8.27%
LGW_gui_complete.csv,v%ppl,-en,24,9.02%
LGW_gui_complete.csv,v%ppl,-te,4,1.50%
LGW_gui_complete.csv,v%ppl,-de,8,3.01%
LGW_gui_complete.csv,v%ppl,vowel,9,3.38%
LGW_gui_complete.csv,v%pt_3_neg,other,10,71.43%
LGW_gui_complete.csv,v%pt_3_neg,-e,3,21.43%
LGW_gui_complete.csv,v%pt_3_neg,-te,1,7.14%
LGW_gui_complete.csv,v%pr_pl,-e,28,22.05%
LGW_gui_complete.csv,v%pr_pl,-en,37,29.13%
LGW_gui_complete.csv,v%pr_pl,-eth,2,1.57%
LGW_gui_complete.csv,v%pr_pl,other,46,36.22%
LGW_gui_complete.csv,v%pr_pl,-de,4,3.15%
LGW_gui_complete.csv,v%pr_pl,-te,6,4.72%
LGW_gui_complete.csv,v%pr_pl,vowel,3,2.36%
LGW_gui_complete.csv,v%pr_pl,-d,1,0.79%
LGW_gui_complete.csv,v%pr_1,-e,38,37.62%
LGW_gui_complete.csv,v%pr_1,other,48,47.52%
LGW_gui_complete.csv,v%pr_1,-et,2,1.98%
LGW_gui_complete.csv,v%pr_1,-de,1,0.99%
LGW_gui_complete.csv,v%pr_1,-t,7,6.93%
LGW_gui_complete.csv,v%pr_1,-ede,2,1.98%
LGW_gui_complete.csv,v%pr_1,-te,2,1.98%
LGW_gui_complete.csv,v%pr_1,vowel,1,0.99%
LGW_gui_complete.csv,v%pt_1,-d,4,17.39%
LGW_gui_complete.csv,v%pt_1,other,6,26.09%
LGW_gui_complete.csv,v%pt_1,-e,2,8.70%
LGW_gui_complete.csv,v%pt_1,-de,5,21.74%
LGW_gui_complete.csv,v%pt_1,-te,4,17.39%
LGW_gui_complete.csv,v%pt_1,-ed,2,8.70%
LGW_gui_complete.csv,v%pt_pl,-te,14,21.54%
LGW_gui_complete.csv,v%pt_pl,-en,20,30.77%
LGW_gui_complete.csv,v%pt_pl,-e,7,10.77%
LGW_gui_complete.csv,v%pt_pl,-de,12,18.46%
LGW_gui_complete.csv,v%pt_pl,-d,8,12.31%
LGW_gui_complete.csv,v%pt_pl,-ed,2,3.08%
LGW_gui_complete.csv,v%pt_pl,other,1,1.54%
LGW_gui_complete.csv,v%pt_pl,-et,1,1.54%
LGW_gui_complete.csv,v%ppl_abs,vowel,2,9.09%
LGW_gui_complete.csv,v%ppl_abs,-ed,13,59.09%
LGW_gui_complete.csv,v%ppl_abs,other,2,9.09%
LGW_gui_complete.csv,v%ppl_abs,-e,4,18.18%
LGW_gui_complete.csv,v%ppl_abs,-en,1,4.55%
LGW_gui_complete.csv,v%imp,-eth,2,6.90%
LGW_gui_complete.csv,v%imp,other,9,31.03%
LGW_gui_complete.csv,v%imp,-t,4,13.79%
LGW_gui_complete.csv,v%imp,-e,7,24.14%
LGW_gui_complete.csv,v%imp,vowel,2,6.90%
LGW_gui_complete.csv,v%imp,-et,1,3.45%
LGW_gui_complete.csv,v%imp,-d,2,6.90%
LGW_gui_complete.csv,v%imp,-ed,1,3.45%
LGW_gui_complete.csv,v%imp,-te,1,3.45%
LGW_gui_complete.csv,v%pr_3_neg,other,9,100.00%
LGW_gui_complete.csv,v#adj%ppl,-e,1,16.67%
LGW_gui_complete.csv,v#adj%ppl,-ed,3,50.00%
LGW_gui_complete.csv,v#adj%ppl,-te,1,16.67%
LGW_gui_complete.csv,v#adj%ppl,-et,1,16.67%
LGW_gui_complete.csv,v%prp,-e,1,50.00%
LGW_gui_complete.csv,v%prp,-ing,1,50.00%
LGW_gui_complete.csv,v%pr_2_neg,-t,1,100.00%
LGW_gui_complete.csv,v%pt_2,-t,9,69.23%
LGW_gui_complete.csv,v%pt_2,other,2,15.38%
LGW_gui_complete.csv,v%pt_2,-e,2,15.38%
LGW_gui_complete.csv,v%pr_2,-t,19,79.17%
LGW_gui_complete.csv,v%pr_2,other,3,12.50%
LGW_gui_complete.csv,v%pr_2,-e,2,8.33%
LGW_gui_complete.csv,v%prp_abs,-ing,7,70.00%
LGW_gui_complete.csv,v%prp_abs,-e,3,30.00%
LGW_gui_complete.csv,v%pr_1_neg,other,2,50.00%
LGW_gui_complete.csv,v%pr_1_neg,-t,2,50.00%
LGW_gui_complete.csv,v#adj%prp,-ing,3,100.00%
LGW_gui_complete.csv,v1#adj%ppl,-te,1,100.00%
LGW_gui_complete.csv,ger%pl,other,1,100.00%
LGW_gui_complete.csv,v%pr_2_pron,other,3,100.00%
LGW_gui_complete.csv,v%pt_1_neg,-de,1,50.00%
LGW_gui_complete.csv,v%pt_1_neg,-d,1,50.00%
FriPro_gui_complete.csv,v#adj%prp,-ing,1,100.00%
FriPro_gui_complete.csv,v%pt_3,other,1,33.33%
FriPro_gui_complete.csv,v%pt_3,-d,2,66.67%
FriPro_gui_complete.csv,v%pr_3,-e,2,22.22%
FriPro_gui_complete.csv,v%pr_3,-eth,2,22.22%
FriPro_gui_complete.csv,v%pr_3,other,4,44.44%
FriPro_gui_complete.csv,v%pr_3,-t,1,11.11%
FriPro_gui_complete.csv,v%pr_pl,other,3,75.00%
FriPro_gui_complete.csv,v%pr_pl,-en,1,25.00%
FriPro_gui_complete.csv,v%inf,-e,7,70.00%
FriPro_gui_complete.csv,v%inf,-en,2,20.00%
FriPro_gui_complete.csv,v%inf,other,1,10.00%
FriPro_gui_complete.csv,v%ppl,-d,3,100.00%
FriPro_gui_complete.csv,v%pr_1,-e,1,33.33%
FriPro_gui_complete.csv,v%pr_1,other,2,66.67%
FriPro_gui_complete.csv,v%pt_pl,-d,1,100.00%
FriPro_gui_complete.csv,v%imp,-eth,1,33.33%
FriPro_gui_complete.csv,v%imp,-t,1,33.33%
FriPro_gui_complete.csv,v%imp,other,1,33.33%
FriPro_gui_complete.csv,v1#adj%prp,-ing,1,100.00%
FriPro_gui_complete.csv,v%pt_1,-de,1,100.00%
TC2_gui_complete.csv,v%inf,-e,316,60.77%
TC2_gui_complete.csv,v%inf,-en,68,13.08%
TC2_gui_complete.csv,v%inf,-ede,6,1.15%
TC2_gui_complete.csv,v%inf,other,38,7.31%
TC2_gui_complete.csv,v%inf,vowel,19,3.65%
TC2_gui_complete.csv,v%inf,-de,34,6.54%
TC2_gui_complete.csv,v%inf,-te,39,7.50%
TC2_gui_complete.csv,v%pr_3,-eth,72,16.29%
TC2_gui_complete.csv,v%pr_3,other,246,55.66%
TC2_gui_complete.csv,v%pr_3,-e,60,13.57%
TC2_gui_complete.csv,v%pr_3,-t,31,7.01%
TC2_gui_complete.csv,v%pr_3,-ede,4,0.90%
TC2_gui_complete.csv,v%pr_3,-ed,1,0.23%
TC2_gui_complete.csv,v%pr_3,-te,18,4.07%
TC2_gui_complete.csv,v%pr_3,-de,7,1.58%
TC2_gui_complete.csv,v%pr_3,-et,2,0.45%
TC2_gui_complete.csv,v%pr_3,vowel,1,0.23%
TC2_gui_complete.csv,ger,-ing,5,26.32%
TC2_gui_complete.csv,ger,-e,12,63.16%
TC2_gui_complete.csv,ger,other,1,5.26%
TC2_gui_complete.csv,ger,-te,1,5.26%
TC2_gui_complete.csv,v%pr_1,-e,66,45.52%
TC2_gui_complete.csv,v%pr_1,-te,9,6.21%
TC2_gui_complete.csv,v%pr_1,other,58,40.00%
TC2_gui_complete.csv,v%pr_1,-de,3,2.07%
TC2_gui_complete.csv,v%pr_1,vowel,2,1.38%
TC2_gui_complete.csv,v%pr_1,-et,1,0.69%
TC2_gui_complete.csv,v%pr_1,-t,6,4.14%
TC2_gui_complete.csv,v%pr_pl,-e,52,31.71%
TC2_gui_complete.csv,v%pr_pl,vowel,10,6.10%
TC2_gui_complete.csv,v%pr_pl,other,39,23.78%
TC2_gui_complete.csv,v%pr_pl,-en,50,30.49%
TC2_gui_complete.csv,v%pr_pl,-ede,1,0.61%
TC2_gui_complete.csv,v%pr_pl,-de,4,2.44%
TC2_gui_complete.csv,v%pr_pl,-te,3,1.83%
TC2_gui_complete.csv,v%pr_pl,-et,1,0.61%
TC2_gui_complete.csv,v%pr_pl,-t,3,1.83%
TC2_gui_complete.csv,v%pr_pl,-eth,1,0.61%
TC2_gui_complete.csv,v%pr_2,-t,27,77.14%
TC2_gui_complete.csv,v%pr_2,-e,4,11.43%
TC2_gui_complete.csv,v%pr_2,-de,2,5.71%
TC2_gui_complete.csv,v%pr_2,other,1,2.86%
TC2_gui_complete.csv,v%pr_2,vowel,1,2.86%
TC2_gui_complete.csv,v%ppl,vowel,4,3.28%
TC2_gui_complete.csv,v%ppl,-t,18,14.75%
TC2_gui_complete.csv,v%ppl,-d,15,12.30%
TC2_gui_complete.csv,v%ppl,-e,13,10.66%
TC2_gui_complete.csv,v%ppl,-en,21,17.21%
TC2_gui_complete.csv,v%ppl,-et,5,4.10%
TC2_gui_complete.csv,v%ppl,-ed,30,24.59%
TC2_gui_complete.csv,v%ppl,other,14,11.48%
TC2_gui_complete.csv,v%ppl,-te,1,0.82%
TC2_gui_complete.csv,v%ppl,-de,1,0.82%
TC2_gui_complete.csv,v%imp,-eth,19,16.81%
TC2_gui_complete.csv,v%imp,-t,22,19.47%
TC2_gui_complete.csv,v%imp,other,32,28.32%
TC2_gui_complete.csv,v%imp,vowel,10,8.85%
TC2_gui_complete.csv,v%imp,-e,19,16.81%
TC2_gui_complete.csv,v%imp,-d,9,7.96%
TC2_gui_complete.csv,v%imp,-de,2,1.77%
TC2_gui_complete.csv,v%pt_3,-de,98,21.63%
TC2_gui_complete.csv,v%pt_3,other,148,32.67%
TC2_gui_complete.csv,v%pt_3,-te,71,15.67%
TC2_gui_complete.csv,v%pt_3,-d,104,22.96%
TC2_gui_complete.csv,v%pt_3,-e,10,2.21%
TC2_gui_complete.csv,v%pt_3,-ed,12,2.65%
TC2_gui_complete.csv,v%pt_3,-t,6,1.32%
TC2_gui_complete.csv,v%pt_3,-et,1,0.22%
TC2_gui_complete.csv,v%pt_3,vowel,1,0.22%
TC2_gui_complete.csv,v%pt_3,-ede,2,0.44%
TC2_gui_complete.csv,v%pt_pl,-en,14,38.89%
TC2_gui_complete.csv,v%pt_pl,-e,5,13.89%
TC2_gui_complete.csv,v%pt_pl,other,2,5.56%
TC2_gui_complete.csv,v%pt_pl,-de,5,13.89%
TC2_gui_complete.csv,v%pt_pl,-te,9,25.00%
TC2_gui_complete.csv,v%pt_pl,-ed,1,2.78%
TC2_gui_complete.csv,v%pr_1_neg,-t,6,54.55%
TC2_gui_complete.csv,v%pr_1_neg,other,5,45.45%
TC2_gui_complete.csv,v#adj%ppl,-ed,4,100.00%
TC2_gui_complete.csv,v%pt_1,-te,10,34.48%
TC2_gui_complete.csv,v%pt_1,-de,6,20.69%
TC2_gui_complete.csv,v%pt_1,other,9,31.03%
TC2_gui_complete.csv,v%pt_1,-et,1,3.45%
TC2_gui_complete.csv,v%pt_1,vowel,1,3.45%
TC2_gui_complete.csv,v%pt_1,-d,1,3.45%
TC2_gui_complete.csv,v%pt_1,-t,1,3.45%
TC2_gui_complete.csv,v%ppl_abs,-d,1,6.25%
TC2_gui_complete.csv,v%ppl_abs,-t,2,12.50%
TC2_gui_complete.csv,v%ppl_abs,other,3,18.75%
TC2_gui_complete.csv,v%ppl_abs,-ed,9,56.25%
TC2_gui_complete.csv,v%ppl_abs,-e,1,6.25%
TC2_gui_complete.csv,v%pt_3_neg,other,3,50.00%
TC2_gui_complete.csv,v%pt_3_neg,-de,3,50.00%
TC2_gui_complete.csv,v%prp_abs,-e,3,75.00%
TC2_gui_complete.csv,v%prp_abs,-ing,1,25.00%
TC2_gui_complete.csv,v1&%inf,-en,1,50.00%
TC2_gui_complete.csv,v1&%inf,-e,1,50.00%
TC2_gui_complete.csv,v1#adj%ppl,other,1,33.33%
TC2_gui_complete.csv,v1#adj%ppl,-te,1,33.33%
TC2_gui_complete.csv,v1#adj%ppl,-ed,1,33.33%
TC2_gui_complete.csv,v%prp,-e,1,100.00%
TC2_gui_complete.csv,v%pr_3_neg,other,3,100.00%
TC2_gui_complete.csv,v%pt_2,-te,1,50.00%
TC2_gui_complete.csv,v%pt_2,other,1,50.00%
TC2_gui_complete.csv,v%pr_2_neg,-t,2,100.00%
TC2_gui_complete.csv,v2#adj%ppl,-ed,1,100.00%
TC2_gui_complete.csv,v%pr_2_pron,other,2,100.00%
TC2_gui_complete.csv,v%pt_1_neg,other,1,100.00%
TC2_gui_complete.csv,ger%pl,other,1,100.00%
CYT_gui_complete.csv,v%pr_1,-e,29,39.19%
CYT_gui_complete.csv,v%pr_1,other,36,48.65%
CYT_gui_complete.csv,v%pr_1,vowel,3,4.05%
CYT_gui_complete.csv,v%pr_1,-t,3,4.05%
CYT_gui_complete.csv,v%pr_1,-de,1,1.35%
CYT_gui_complete.csv,v%pr_1,-ede,2,2.70%
CYT_gui_complete.csv,v%ppl,-t,12,21.05%
CYT_gui_complete.csv,v%ppl,-d,11,19.30%
CYT_gui_complete.csv,v%ppl,-ed,17,29.82%
CYT_gui_complete.csv,v%ppl,vowel,6,10.53%
CYT_gui_complete.csv,v%ppl,-en,3,5.26%
CYT_gui_complete.csv,v%ppl,-e,2,3.51%
CYT_gui_complete.csv,v%ppl,other,4,7.02%
CYT_gui_complete.csv,v%ppl,-et,2,3.51%
CYT_gui_complete.csv,v%pr_3,-t,7,4.35%
CYT_gui_complete.csv,v%pr_3,other,104,64.60%
CYT_gui_complete.csv,v%pr_3,-eth,19,11.80%
CYT_gui_complete.csv,v%pr_3,-te,2,1.24%
CYT_gui_complete.csv,v%pr_3,-e,24,14.91%
CYT_gui_complete.csv,v%pr_3,-ed,3,1.86%
CYT_gui_complete.csv,v%pr_3,-ede,1,0.62%
CYT_gui_complete.csv,v%pr_3,vowel,1,0.62%
CYT_gui_complete.csv,v%pt_1,other,2,20.00%
CYT_gui_complete.csv,v%pt_1,-d,3,30.00%
CYT_gui_complete.csv,v%pt_1,-te,2,20.00%
CYT_gui_complete.csv,v%pt_1,-de,2,20.00%
CYT_gui_complete.csv,v%pt_1,-t,1,10.00%
CYT_gui_complete.csv,v%inf,-e,117,64.29%
CYT_gui_complete.csv,v%inf,-te,7,3.85%
CYT_gui_complete.csv,v%inf,-de,10,5.49%
CYT_gui_complete.csv,v%inf,other,30,16.48%
CYT_gui_complete.csv,v%inf,-en,14,7.69%
CYT_gui_complete.csv,v%inf,-ede,1,0.55%
CYT_gui_complete.csv,v%inf,vowel,3,1.65%
CYT_gui_complete.csv,v%pt_3,other,58,37.18%
CYT_gui_complete.csv,v%pt_3,-t,6,3.85%
CYT_gui_complete.csv,v%pt_3,-d,50,32.05%
CYT_gui_complete.csv,v%pt_3,-te,21,13.46%
CYT_gui_complete.csv,v%pt_3,-de,13,8.33%
CYT_gui_complete.csv,v%pt_3,-ede,2,1.28%
CYT_gui_complete.csv,v%pt_3,-et,1,0.64%
CYT_gui_complete.csv,v%pt_3,-ed,5,3.21%
CYT_gui_complete.csv,v#adj%prp,-ing,3,75.00%
CYT_gui_complete.csv,v#adj%prp,-e,1,25.00%
CYT_gui_complete.csv,v%ppl_abs,vowel,1,16.67%
CYT_gui_complete.csv,v%ppl_abs,-ed,1,16.67%
CYT_gui_complete.csv,v%ppl_abs,-t,2,33.33%
CYT_gui_complete.csv,v%ppl_abs,-d,2,33.33%
CYT_gui_complete.csv,v%pr_pl,-en,19,22.35%
CYT_gui_complete.csv,v%pr_pl,other,44,51.76%
CYT_gui_complete.csv,v%pr_pl,-e,15,17.65%
CYT_gui_complete.csv,v%pr_pl,-te,3,3.53%
CYT_gui_complete.csv,v%pr_pl,-t,4,4.71%
CYT_gui_complete.csv,v#adj%ppl,-t,2,28.57%
CYT_gui_complete.csv,v#adj%ppl,-ed,4,57.14%
CYT_gui_complete.csv,v#adj%ppl,other,1,14.29%
CYT_gui_complete.csv,ger,-ing,17,89.47%
CYT_gui_complete.csv,ger,-e,2,10.53%
CYT_gui_complete.csv,v1#adj%ppl,-en,1,100.00%
CYT_gui_complete.csv,v%prp,-ing,1,100.00%
CYT_gui_complete.csv,v%prp_abs,-ing,4,100.00%
CYT_gui_complete.csv,v%imp,other,11,21.57%
CYT_gui_complete.csv,v%imp,-t,7,13.73%
